country,state,year,cancer_type,gender,incident_count,i_asr,mortality_count,m_asr
Australia,South Australia,1984,LIP,F,36,5.4,0,0.0
Australia,South Australia,1984,LIP,P,152,12.3,2,0.1
Australia,Tasmania,1984,LIP,M,28,17.4,0,0.0
Australia,Tasmania,1984,LIP,F,0,0.0,0,0.0
Australia,Tasmania,1984,LIP,P,28,7.4,0,0.0
Australia,Australian Capital Territory,1984,LIP,M,..,..,0,0.0
Australia,Australian Capital Territory,1984,LIP,F,..,..,1,1.2
Australia,Australian Capital Territory,1984,LIP,P,..,..,1,0.6
Australia,Northern Territory,1984,LIP,M,..,..,0,0.0
Australia,Northern Territory,1984,LIP,F,..,..,0,0.0
Australia,Northern Territory,1984,LIP,P,..,..,0,0.0
Australia,New South Wales,1984,OESOPHAGEAL,M,124,6.0,133,6.6
Australia,New South Wales,1984,OESOPHAGEAL,F,94,3.5,72,2.7
Australia,New South Wales,1984,OESOPHAGEAL,P,218,4.6,205,4.4
Australia,Victoria,1984,OESOPHAGEAL,M,132,9.3,129,9.1
Australia,Victoria,1984,OESOPHAGEAL,F,82,4.3,68,3.5
Australia,Victoria,1984,OESOPHAGEAL,P,214,6.5,197,6.0
Australia,Queensland,1984,OESOPHAGEAL,M,62,6.5,62,6.6
Australia,Queensland,1984,OESOPHAGEAL,F,35,3.2,28,2.6
Australia,Queensland,1984,OESOPHAGEAL,P,97,4.8,90,4.6
Australia,Western Australia,1984,OESOPHAGEAL,M,28,6.0,28,6.9
Australia,Western Australia,1984,OESOPHAGEAL,F,17,3.2,12,2.3
Australia,Western Australia,1984,OESOPHAGEAL,P,45,4.5,40,4.2
Australia,South Australia,1984,OESOPHAGEAL,M,43,7.8,34,7.0
Australia,South Australia,1984,OESOPHAGEAL,F,18,2.6,14,2.0
Australia,South Australia,1984,OESOPHAGEAL,P,61,4.9,48,4.0
Australia,Tasmania,1984,OESOPHAGEAL,M,12,8.4,17,10.0
Australia,Tasmania,1984,OESOPHAGEAL,F,10,4.8,7,3.5
Australia,Tasmania,1984,OESOPHAGEAL,P,22,6.2,24,6.5
Australia,Australian Capital Territory,1984,OESOPHAGEAL,M,..,..,6,13.0
Australia,Australian Capital Territory,1984,OESOPHAGEAL,F,..,..,3,5.4
Australia,Australian Capital Territory,1984,OESOPHAGEAL,P,..,..,9,8.6
Australia,Northern Territory,1984,OESOPHAGEAL,M,..,..,1,4.7
Australia,Northern Territory,1984,OESOPHAGEAL,F,..,..,2,20.3
Australia,Northern Territory,1984,OESOPHAGEAL,P,..,..,3,15.5
Australia,New South Wales,1984,THYROID,M,39,1.7,13,0.8
Australia,New South Wales,1984,THYROID,F,100,4.0,17,0.7
Australia,New South Wales,1984,THYROID,P,139,2.9,30,0.7
Australia,Victoria,1984,THYROID,M,30,2.0,8,0.5
Australia,Victoria,1984,THYROID,F,69,3.5,13,0.7
Australia,Victoria,1984,THYROID,P,99,2.7,21,0.6
Australia,Queensland,1984,THYROID,M,16,1.5,3,0.4
Australia,Queensland,1984,THYROID,F,49,4.2,4,0.4
Australia,Queensland,1984,THYROID,P,65,2.8,7,0.4
Australia,Western Australia,1984,THYROID,M,12,1.9,3,1.0
Australia,Western Australia,1984,THYROID,F,22,3.6,1,0.2
Australia,Western Australia,1984,THYROID,P,34,2.8,4,0.5
Australia,South Australia,1984,THYROID,M,8,1.3,2,0.4
Australia,South Australia,1984,THYROID,F,32,5.0,3,0.4
Australia,South Australia,1984,THYROID,P,40,3.2,5,0.4
Australia,Tasmania,1984,THYROID,M,5,2.7,1,0.7
Australia,Tasmania,1984,THYROID,F,9,4.8,4,1.7
Australia,Tasmania,1984,THYROID,P,14,3.7,5,1.2
Australia,Australian Capital Territory,1984,THYROID,M,..,..,0,0.0
Australia,Australian Capital Territory,1984,THYROID,F,..,..,0,0.0
Australia,Australian Capital Territory,1984,THYROID,P,..,..,0,0.0
Australia,Northern Territory,1984,THYROID,M,..,..,0,0.0
Australia,Northern Territory,1984,THYROID,F,..,..,0,0.0
Australia,Northern Territory,1984,THYROID,P,..,..,0,0.0
Australia,New South Wales,1984,TONGUE,M,72,3.3,35,1.6
Australia,New South Wales,1984,TONGUE,F,35,1.4,20,0.8
Australia,New South Wales,1984,TONGUE,P,107,2.3,55,1.2
Australia,Victoria,1984,TONGUE,M,37,2.3,32,2.0
Australia,Victoria,1984,TONGUE,F,28,1.5,20,1.1
Australia,Victoria,1984,TONGUE,P,65,1.8,52,1.6
Australia,Queensland,1984,TONGUE,M,49,4.9,18,1.8
Australia,Queensland,1984,TONGUE,F,11,1.0,6,0.5
Australia,Queensland,1984,TONGUE,P,60,2.9,24,1.1
Australia,Western Australia,1984,TONGUE,M,19,3.6,14,2.8
Australia,Western Australia,1984,TONGUE,F,6,1.1,4,0.7
Australia,Western Australia,1984,TONGUE,P,25,2.2,18,1.7
Australia,South Australia,1984,TONGUE,M,14,2.4,11,2.0
Australia,South Australia,1984,TONGUE,F,7,0.9,3,0.4
Australia,South Australia,1984,TONGUE,P,21,1.6,14,1.1
Australia,Tasmania,1984,TONGUE,M,5,3.1,5,2.5
Australia,Tasmania,1984,TONGUE,F,2,1.0,2,1.0
Australia,Tasmania,1984,TONGUE,P,7,2.0,7,1.8
Australia,Australian Capital Territory,1984,TONGUE,M,..,..,1,1.3
Australia,Australian Capital Territory,1984,TONGUE,F,..,..,1,1.7
Australia,Australian Capital Territory,1984,TONGUE,P,..,..,2,1.7
Australia,Northern Territory,1984,TONGUE,M,..,..,0,0.0
Australia,Northern Territory,1984,TONGUE,F,..,..,1,8.0
Australia,Northern Territory,1984,TONGUE,P,..,..,1,3.7
Australia,New South Wales,1985,MOUTH,M,82,3.5,31,1.3
Australia,New South Wales,1985,MOUTH,F,39,1.5,13,0.5
Australia,New South Wales,1985,MOUTH,P,121,2.5,44,0.9
Australia,Victoria,1985,MOUTH,M,61,3.5,25,1.7
Australia,Victoria,1985,MOUTH,F,34,1.7,14,0.7
Australia,Victoria,1985,MOUTH,P,95,2.6,39,1.2
Australia,Queensland,1985,MOUTH,M,57,5.2,14,1.3
Australia,Queensland,1985,MOUTH,F,24,2.0,2,0.2
Australia,Queensland,1985,MOUTH,P,81,3.7,16,0.7
Australia,Western Australia,1985,MOUTH,M,32,5.8,14,1.3
Australia,Western Australia,1985,MOUTH,F,7,1.3,2,0.2
Australia,Western Australia,1985,MOUTH,P,39,3.5,16,0.7
Australia,South Australia,1985,MOUTH,M,21,3.6,8,1.4
Australia,South Australia,1985,MOUTH,F,8,1.2,1,0.2
Australia,South Australia,1985,MOUTH,P,29,2.3,9,0.7
Australia,Tasmania,1985,MOUTH,M,5,2.4,3,2.4
Australia,Tasmania,1985,MOUTH,F,1,0.4,1,0.4
Australia,Tasmania,1985,MOUTH,P,6,1.4,4,1.1
Australia,Australian Capital Territory,1985,MOUTH,M,..,..,0,0.0
Australia,Australian Capital Territory,1985,MOUTH,F,..,..,0,0.0
Australia,Australian Capital Territory,1985,MOUTH,P,..,..,0,0.0
Australia,Northern Territory,1985,MOUTH,M,..,..,0,0.0
Australia,Northern Territory,1985,MOUTH,F,..,..,1,3.4
Australia,Northern Territory,1985,MOUTH,P,..,..,1,1.4
Australia,New South Wales,1985,LIP,M,140,6.5,9,0.6
Australia,New South Wales,1985,LIP,F,28,1.1,0,0.0
Australia,New South Wales,1985,LIP,P,168,3.6,9,0.2
Australia,Victoria,1985,LIP,M,113,7.2,3,0.2
Australia,Victoria,1985,LIP,F,20,1.0,1,0.0
Australia,Victoria,1985,LIP,P,133,3.8,4,0.1
Australia,Queensland,1985,LIP,M,134,12.5,0,0.0
Australia,Queensland,1985,LIP,F,34,3.1,1,0.1
Australia,Queensland,1985,LIP,P,168,7.7,1,0.1
Australia,Western Australia,1985,LIP,M,39,7.6,1,0.2
Australia,Western Australia,1985,LIP,F,6,1.0,1,0.2
Australia,Western Australia,1985,LIP,P,45,4.1,2,0.2
Australia,South Australia,1985,LIP,M,119,20.8,1,0.1
Australia,South Australia,1985,LIP,F,22,3.5,0,0.0
Australia,South Australia,1985,LIP,P,141,11.5,1,0.1
Australia,Tasmania,1985,LIP,M,22,11.7,0,0.0
Australia,Tasmania,1985,LIP,F,1,0.4,0,0.0
Australia,Tasmania,1985,LIP,P,23,5.9,0,0.0
Australia,Australian Capital Territory,1985,LIP,M,..,..,0,0.0
Australia,Australian Capital Territory,1985,LIP,F,..,..,0,0.0
Australia,Australian Capital Territory,1985,LIP,P,..,..,0,0.0
Australia,Northern Territory,1985,LIP,M,..,..,0,0.0
Australia,Northern Territory,1985,LIP,F,..,..,0,0.0
Australia,Northern Territory,1985,LIP,P,..,..,0,0.0
Australia,New South Wales,1985,OESOPHAGEAL,M,112,5.4,147,7.5
Australia,New South Wales,1985,OESOPHAGEAL,F,114,4.3,95,3.6
Australia,New South Wales,1985,OESOPHAGEAL,P,226,4.9,242,5.3
Australia,Victoria,1985,OESOPHAGEAL,M,128,7.8,146,9.6
Australia,Victoria,1985,OESOPHAGEAL,F,77,3.9,82,4.1
Australia,Victoria,1985,OESOPHAGEAL,P,205,5.8,228,6.5
Australia,Queensland,1985,OESOPHAGEAL,M,68,7.0,62,6.5
Australia,Queensland,1985,OESOPHAGEAL,F,40,3.6,36,3.3
Australia,Queensland,1985,OESOPHAGEAL,P,108,5.2,98,4.9
Australia,Western Australia,1985,OESOPHAGEAL,M,33,8.4,27,5.6
Australia,Western Australia,1985,OESOPHAGEAL,F,21,3.7,15,2.6
Australia,Western Australia,1985,OESOPHAGEAL,P,54,5.5,42,4.0
Australia,South Australia,1985,OESOPHAGEAL,M,29,5.6,31,5.8
Australia,South Australia,1985,OESOPHAGEAL,F,13,1.9,10,1.4
Australia,South Australia,1985,OESOPHAGEAL,P,42,3.5,41,3.4
Australia,Tasmania,1985,OESOPHAGEAL,M,9,4.4,8,5.5
Australia,Tasmania,1985,OESOPHAGEAL,F,10,4.8,8,3.7
Australia,Tasmania,1985,OESOPHAGEAL,P,19,4.9,16,4.3
Australia,Australian Capital Territory,1985,OESOPHAGEAL,M,..,..,4,17.4
Australia,Australian Capital Territory,1985,OESOPHAGEAL,F,..,..,4,7.1
Australia,Australian Capital Territory,1985,OESOPHAGEAL,P,..,..,8,9.8
Australia,Northern Territory,1985,OESOPHAGEAL,M,..,..,2,5.5
Australia,Northern Territory,1985,OESOPHAGEAL,F,..,..,0,0.0
Australia,Northern Territory,1985,OESOPHAGEAL,P,..,..,2,3.1
Australia,New South Wales,1985,THYROID,M,41,1.6,2,0.1
Australia,New South Wales,1985,THYROID,F,85,3.3,16,0.6
Australia,New South Wales,1985,THYROID,P,126,2.5,18,0.4
Australia,Victoria,1985,THYROID,M,40,2.2,6,0.3
Australia,Victoria,1985,THYROID,F,73,3.8,18,1.0
Australia,Victoria,1985,THYROID,P,113,3.0,24,0.7
Australia,Queensland,1985,THYROID,M,20,1.8,2,0.3
Australia,Queensland,1985,THYROID,F,45,3.7,4,0.4
Australia,Queensland,1985,THYROID,P,65,2.7,6,0.3
Australia,Western Australia,1985,THYROID,M,10,1.7,1,0.2
Australia,Western Australia,1985,THYROID,F,33,5.3,3,0.6
Australia,Western Australia,1985,THYROID,P,43,3.6,4,0.4
Australia,South Australia,1985,THYROID,M,6,1.1,1,0.3
Australia,South Australia,1985,THYROID,F,27,3.9,6,0.9
Australia,South Australia,1985,THYROID,P,33,2.5,7,0.7
Australia,Tasmania,1985,THYROID,M,2,1.5,2,1.4
Australia,Tasmania,1985,THYROID,F,9,4.9,3,1.5
Australia,Tasmania,1985,THYROID,P,11,3.2,5,1.4
Australia,Australian Capital Territory,1985,THYROID,M,..,..,0,0.0
Australia,Australian Capital Territory,1985,THYROID,F,..,..,1,2.0
Australia,Australian Capital Territory,1985,THYROID,P,..,..,1,1.2
Australia,Northern Territory,1985,THYROID,M,..,..,0,0.0
Australia,Northern Territory,1985,THYROID,F,..,..,0,0.0
Australia,Northern Territory,1985,THYROID,P,..,..,0,0.0
Australia,New South Wales,1985,TONGUE,M,71,2.9,49,2.2
Australia,New South Wales,1985,TONGUE,F,30,1.1,19,0.7
Australia,New South Wales,1985,TONGUE,P,101,2.0,68,1.4
Australia,Victoria,1985,TONGUE,M,62,3.9,35,2.4
Australia,Victoria,1985,TONGUE,F,32,1.7,11,0.6
Australia,Victoria,1985,TONGUE,P,94,2.7,46,1.4
Australia,Queensland,1985,TONGUE,M,45,4.5,25,2.7
Australia,Queensland,1985,TONGUE,F,14,1.2,6,0.5
Australia,Queensland,1985,TONGUE,P,59,2.8,31,1.5
Australia,Western Australia,1985,TONGUE,M,18,3.3,13,2.5
Australia,Western Australia,1985,TONGUE,F,6,1.0,4,0.7
Australia,Western Australia,1985,TONGUE,P,24,2.1,17,1.6
Australia,South Australia,1985,TONGUE,M,15,2.2,3,0.4
Australia,South Australia,1985,TONGUE,F,8,1.2,2,0.3
Australia,South Australia,1985,TONGUE,P,23,1.8,5,0.3
Australia,Tasmania,1985,TONGUE,M,7,3.6,3,1.8
Australia,Tasmania,1985,TONGUE,F,2,1.0,0,0.0
Australia,Tasmania,1985,TONGUE,P,9,2.4,3,0.9
Australia,Australian Capital Territory,1985,TONGUE,M,..,..,0,0.0
Australia,Australian Capital Territory,1985,TONGUE,F,..,..,0,0.0
Australia,Australian Capital Territory,1985,TONGUE,P,..,..,0,0.0
Australia,Northern Territory,1985,TONGUE,M,..,..,0,0.0
Australia,Northern Territory,1985,TONGUE,F,..,..,0,0.0
Australia,Northern Territory,1985,TONGUE,P,..,..,0,0.0
Australia,New South Wales,1986,MOUTH,M,95,4.2,28,1.3
Australia,New South Wales,1986,MOUTH,F,54,2.0,18,0.7
Australia,New South Wales,1986,MOUTH,P,149,3.0,46,1.0
Australia,Victoria,1986,MOUTH,M,59,3.4,22,1.2
Australia,Victoria,1986,MOUTH,F,33,1.6,13,0.6
Australia,Victoria,1986,MOUTH,P,92,2.5,35,0.9
Australia,Queensland,1986,MOUTH,M,48,4.5,8,0.8
Australia,Queensland,1986,MOUTH,F,12,1.0,2,0.1
Australia,Queensland,1986,MOUTH,P,60,2.7,10,0.4
Australia,Western Australia,1986,MOUTH,M,25,4.1,8,0.8
Australia,Western Australia,1986,MOUTH,F,8,1.4,2,0.1
Australia,Western Australia,1986,MOUTH,P,33,2.7,10,0.4
Australia,South Australia,1986,MOUTH,M,20,3.3,4,0.6
Australia,South Australia,1986,MOUTH,F,3,0.4,2,0.2
Australia,South Australia,1986,MOUTH,P,23,1.8,6,0.4
Australia,Tasmania,1986,MOUTH,M,5,2.5,1,0.7
Australia,Tasmania,1986,MOUTH,F,4,1.8,0,0.0
Australia,Tasmania,1986,MOUTH,P,9,2.2,1,0.3
Australia,Australian Capital Territory,1986,MOUTH,M,2,2.7,1,3.0
Australia,Australian Capital Territory,1986,MOUTH,F,1,2.0,0,0.0
Australia,Australian Capital Territory,1986,MOUTH,P,4,2.4,1,1.2
Australia,Northern Territory,1986,MOUTH,M,2,n.p.,0,0.0
Australia,Northern Territory,1986,MOUTH,F,1,n.p.,0,0.0
Australia,Northern Territory,1986,MOUTH,P,2,n.p.,0,0.0
Australia,New South Wales,1986,LIP,M,134,6.1,4,0.2
Australia,New South Wales,1986,LIP,F,40,1.4,2,0.1
Australia,New South Wales,1986,LIP,P,174,3.5,6,0.1
Australia,Victoria,1986,LIP,M,123,7.6,4,0.3
Australia,Victoria,1986,LIP,F,35,1.8,2,0.1
Australia,Victoria,1986,LIP,P,158,4.5,6,0.2
Australia,Queensland,1986,LIP,M,40,3.8,0,0.0
Australia,Queensland,1986,LIP,F,15,1.3,0,0.0
Australia,Queensland,1986,LIP,P,55,2.6,0,0.0
Australia,Western Australia,1986,LIP,M,40,7.2,0,0.0
Australia,Western Australia,1986,LIP,F,7,1.0,0,0.0
Australia,Western Australia,1986,LIP,P,47,3.9,0,0.0
Australia,South Australia,1986,LIP,M,92,15.3,1,0.2
Australia,South Australia,1986,LIP,F,29,4.2,1,0.1
Australia,South Australia,1986,LIP,P,121,9.4,2,0.2
Australia,Tasmania,1986,LIP,M,23,12.9,0,0.0
Australia,Tasmania,1986,LIP,F,3,1.3,0,0.0
Australia,Tasmania,1986,LIP,P,26,6.6,0,0.0
Australia,Australian Capital Territory,1986,LIP,M,8,12.9,0,0.0
Australia,Australian Capital Territory,1986,LIP,F,1,1.4,0,0.0
Australia,Australian Capital Territory,1986,LIP,P,9,6.5,0,0.0
Australia,Northern Territory,1986,LIP,M,0,n.p.,0,0.0
Australia,Northern Territory,1986,LIP,F,0,n.p.,0,0.0
Australia,Northern Territory,1986,LIP,P,0,n.p.,0,0.0
Australia,New South Wales,1986,OESOPHAGEAL,M,148,6.9,130,6.5
Australia,New South Wales,1986,OESOPHAGEAL,F,94,3.5,85,3.2
Australia,New South Wales,1986,OESOPHAGEAL,P,242,5.0,215,4.6
Australia,Victoria,1986,OESOPHAGEAL,M,110,7.4,120,7.8
Australia,Victoria,1986,OESOPHAGEAL,F,64,3.2,58,2.9
Australia,Victoria,1986,OESOPHAGEAL,P,174,5.0,178,5.0
Australia,Queensland,1986,OESOPHAGEAL,M,39,3.9,60,6.0
Australia,Queensland,1986,OESOPHAGEAL,F,29,2.5,27,2.4
Australia,Queensland,1986,OESOPHAGEAL,P,68,3.2,87,4.1
Australia,Western Australia,1986,OESOPHAGEAL,M,39,7.8,42,9.2
Australia,Western Australia,1986,OESOPHAGEAL,F,25,4.3,24,4.1
Australia,Western Australia,1986,OESOPHAGEAL,P,64,6.0,66,6.3
Australia,South Australia,1986,OESOPHAGEAL,M,34,5.6,26,4.8
Australia,South Australia,1986,OESOPHAGEAL,F,21,2.8,14,2.0
Australia,South Australia,1986,OESOPHAGEAL,P,55,4.2,40,3.2
Australia,Tasmania,1986,OESOPHAGEAL,M,17,9.2,16,8.3
Australia,Tasmania,1986,OESOPHAGEAL,F,5,2.2,7,3.2
Australia,Tasmania,1986,OESOPHAGEAL,P,22,5.5,23,5.7
Australia,Australian Capital Territory,1986,OESOPHAGEAL,M,5,9.5,4,4.5
Australia,Australian Capital Territory,1986,OESOPHAGEAL,F,2,4.7,2,3.4
Australia,Australian Capital Territory,1986,OESOPHAGEAL,P,7,6.9,6,4.5
Australia,Northern Territory,1986,OESOPHAGEAL,M,2,n.p.,3,8.0
Australia,Northern Territory,1986,OESOPHAGEAL,F,1,n.p.,0,0.0
Australia,Northern Territory,1986,OESOPHAGEAL,P,3,n.p.,3,4.4
Australia,New South Wales,1986,THYROID,M,44,1.8,12,0.6
Australia,New South Wales,1986,THYROID,F,108,4.1,17,0.6
Australia,New South Wales,1986,THYROID,P,152,3.0,29,0.6
Australia,Victoria,1986,THYROID,M,29,1.6,7,0.5
Australia,Victoria,1986,THYROID,F,69,3.5,9,0.4
Australia,Victoria,1986,THYROID,P,98,2.6,16,0.5
Australia,Queensland,1986,THYROID,M,23,1.9,3,0.3
Australia,Queensland,1986,THYROID,F,50,4.1,4,0.3
Australia,Queensland,1986,THYROID,P,73,3.0,7,0.4
Australia,Western Australia,1986,THYROID,M,5,0.8,1,0.2
Australia,Western Australia,1986,THYROID,F,37,5.5,2,0.3
Australia,Western Australia,1986,THYROID,P,42,3.1,3,0.2
Australia,South Australia,1986,THYROID,M,11,1.6,3,0.6
Australia,South Australia,1986,THYROID,F,26,3.8,6,0.8
Australia,South Australia,1986,THYROID,P,37,2.7,9,0.7
Australia,Tasmania,1986,THYROID,M,2,0.8,0,0.0
Australia,Tasmania,1986,THYROID,F,11,5.4,2,0.9
Australia,Tasmania,1986,THYROID,P,13,3.2,2,0.5
Australia,Australian Capital Territory,1986,THYROID,M,2,1.7,1,1.1
Australia,Australian Capital Territory,1986,THYROID,F,9,8.5,0,0.0
Australia,Australian Capital Territory,1986,THYROID,P,11,5.3,1,0.6
Australia,Northern Territory,1986,THYROID,M,2,n.p.,0,0.0
Australia,Northern Territory,1986,THYROID,F,2,n.p.,0,0.0
Australia,Northern Territory,1986,THYROID,P,3,n.p.,0,0.0
Australia,New South Wales,1986,TONGUE,M,91,4.0,33,1.4
Australia,New South Wales,1986,TONGUE,F,29,1.1,14,0.5
Australia,New South Wales,1986,TONGUE,P,120,2.4,47,0.9
Australia,Victoria,1986,TONGUE,M,46,2.7,39,2.4
Australia,Victoria,1986,TONGUE,F,30,1.4,17,0.8
Australia,Victoria,1986,TONGUE,P,76,2.0,56,1.5
Australia,Queensland,1986,TONGUE,M,36,3.2,13,1.2
Australia,Queensland,1986,TONGUE,F,16,1.5,3,0.3
Australia,Queensland,1986,TONGUE,P,52,2.3,16,0.7
Australia,Western Australia,1986,TONGUE,M,14,2.7,14,2.8
Australia,Western Australia,1986,TONGUE,F,7,1.1,4,0.8
Australia,Western Australia,1986,TONGUE,P,21,1.8,18,1.6
Australia,South Australia,1986,TONGUE,M,14,2.7,5,0.8
Australia,South Australia,1986,TONGUE,F,8,1.2,3,0.4
Australia,South Australia,1986,TONGUE,P,22,1.7,8,0.7
Australia,Tasmania,1986,TONGUE,M,6,3.1,5,2.5
Australia,Tasmania,1986,TONGUE,F,2,0.8,1,0.4
Australia,Tasmania,1986,TONGUE,P,8,2.0,6,1.4
Australia,Australian Capital Territory,1986,TONGUE,M,1,2.0,0,0.0
Australia,Australian Capital Territory,1986,TONGUE,F,1,1.2,1,1.3
Australia,Australian Capital Territory,1986,TONGUE,P,2,1.6,1,0.7
Australia,Northern Territory,1986,TONGUE,M,2,n.p.,1,8.9
Australia,Northern Territory,1986,TONGUE,F,0,n.p.,0,0.0
Australia,Northern Territory,1986,TONGUE,P,2,n.p.,1,4.5
Australia,New South Wales,1987,MOUTH,M,107,4.6,29,1.4
Australia,New South Wales,1987,MOUTH,F,46,1.7,26,0.9
Australia,New South Wales,1987,MOUTH,P,153,3.1,55,1.2
Australia,Victoria,1987,MOUTH,M,49,2.8,20,1.3
Australia,Victoria,1987,MOUTH,F,29,1.5,12,0.6
Australia,Victoria,1987,MOUTH,P,78,2.1,32,0.9
Australia,Queensland,1987,MOUTH,M,53,5.0,10,1.0
Australia,Queensland,1987,MOUTH,F,20,1.8,4,0.4
Australia,Queensland,1987,MOUTH,P,73,3.4,14,0.7
Australia,Western Australia,1987,MOUTH,M,19,3.3,10,1.0
Australia,Western Australia,1987,MOUTH,F,12,1.8,4,0.4
Australia,Western Australia,1987,MOUTH,P,31,2.6,14,0.7
Australia,South Australia,1987,MOUTH,M,16,2.4,6,0.9
Australia,South Australia,1987,MOUTH,F,15,2.1,1,0.1
Australia,South Australia,1987,MOUTH,P,31,2.4,7,0.5
Australia,Tasmania,1987,MOUTH,M,6,3.7,2,1.7
Australia,Tasmania,1987,MOUTH,F,2,0.9,1,0.5
Australia,Tasmania,1987,MOUTH,P,8,2.1,3,0.8
Australia,Australian Capital Territory,1987,MOUTH,M,2,2.4,0,0.0
Australia,Australian Capital Territory,1987,MOUTH,F,2,2.9,0,0.0
Australia,Australian Capital Territory,1987,MOUTH,P,4,2.8,0,0.0
Australia,Northern Territory,1987,MOUTH,M,2,n.p.,0,0.0
Australia,Northern Territory,1987,MOUTH,F,1,n.p.,1,3.2
Australia,Northern Territory,1987,MOUTH,P,2,n.p.,1,1.3
Australia,New South Wales,1987,LIP,M,162,6.7,6,0.3
Australia,New South Wales,1987,LIP,F,38,1.4,2,0.1
Australia,New South Wales,1987,LIP,P,200,3.9,8,0.1
Australia,Victoria,1987,LIP,M,134,8.1,6,0.4
Australia,Victoria,1987,LIP,F,39,1.9,1,0.0
Australia,Victoria,1987,LIP,P,173,4.7,7,0.2
Australia,Queensland,1987,LIP,M,133,12.1,0,0.0
Australia,Queensland,1987,LIP,F,53,4.6,0,0.0
Australia,Queensland,1987,LIP,P,186,8.2,0,0.0
Australia,Western Australia,1987,LIP,M,50,8.5,1,0.1
Australia,Western Australia,1987,LIP,F,10,1.6,0,0.0
Australia,Western Australia,1987,LIP,P,60,4.8,1,0.1
Australia,South Australia,1987,LIP,M,126,21.4,1,0.2
Australia,South Australia,1987,LIP,F,25,3.4,2,0.3
Australia,South Australia,1987,LIP,P,151,11.9,3,0.2
Australia,Tasmania,1987,LIP,M,17,9.4,1,0.5
Australia,Tasmania,1987,LIP,F,2,0.9,0,0.0
Australia,Tasmania,1987,LIP,P,19,4.9,1,0.2
Australia,Australian Capital Territory,1987,LIP,M,10,13.3,0,0.0
Australia,Australian Capital Territory,1987,LIP,F,1,1.7,0,0.0
Australia,Australian Capital Territory,1987,LIP,P,11,7.1,0,0.0
Australia,Northern Territory,1987,LIP,M,0,0.0,0,0.0
Australia,Northern Territory,1987,LIP,F,0,n.p.,0,0.0
Australia,Northern Territory,1987,LIP,P,0,n.p.,0,0.0
Australia,New South Wales,1987,OESOPHAGEAL,M,162,6.9,151,6.5
Australia,New South Wales,1987,OESOPHAGEAL,F,109,3.9,103,3.7
Australia,New South Wales,1987,OESOPHAGEAL,P,271,5.4,254,5.0
Australia,Victoria,1987,OESOPHAGEAL,M,125,7.5,135,8.5
Australia,Victoria,1987,OESOPHAGEAL,F,102,5.0,80,3.9
Australia,Victoria,1987,OESOPHAGEAL,P,227,6.3,215,6.0
Australia,Queensland,1987,OESOPHAGEAL,M,84,8.5,57,5.6
Australia,Queensland,1987,OESOPHAGEAL,F,39,3.4,38,3.3
Australia,Queensland,1987,OESOPHAGEAL,P,123,5.7,95,4.4
Australia,Western Australia,1987,OESOPHAGEAL,M,29,5.8,33,6.9
Australia,Western Australia,1987,OESOPHAGEAL,F,13,2.2,12,2.0
Australia,Western Australia,1987,OESOPHAGEAL,P,42,3.9,45,4.2
Australia,South Australia,1987,OESOPHAGEAL,M,39,6.9,38,6.6
Australia,South Australia,1987,OESOPHAGEAL,F,25,3.4,16,2.1
Australia,South Australia,1987,OESOPHAGEAL,P,64,4.9,54,4.1
Australia,Tasmania,1987,OESOPHAGEAL,M,13,8.0,14,8.1
Australia,Tasmania,1987,OESOPHAGEAL,F,11,5.1,7,3.3
Australia,Tasmania,1987,OESOPHAGEAL,P,24,6.3,21,5.4
Australia,Australian Capital Territory,1987,OESOPHAGEAL,M,5,10.3,6,12.2
Australia,Australian Capital Territory,1987,OESOPHAGEAL,F,2,4.0,3,4.3
Australia,Australian Capital Territory,1987,OESOPHAGEAL,P,7,6.7,9,7.5
Australia,Northern Territory,1987,OESOPHAGEAL,M,2,n.p.,2,4.8
Australia,Northern Territory,1987,OESOPHAGEAL,F,1,n.p.,1,2.1
Australia,Northern Territory,1987,OESOPHAGEAL,P,3,n.p.,3,3.7
Australia,New South Wales,1987,THYROID,M,46,1.9,11,0.6
Australia,New South Wales,1987,THYROID,F,142,5.4,18,0.7
Australia,New South Wales,1987,THYROID,P,188,3.6,29,0.6
Australia,Victoria,1987,THYROID,M,27,1.4,7,0.4
Australia,Victoria,1987,THYROID,F,77,3.7,12,0.6
Australia,Victoria,1987,THYROID,P,104,2.6,19,0.5
Australia,Queensland,1987,THYROID,M,16,1.3,4,0.3
Australia,Queensland,1987,THYROID,F,54,4.4,2,0.2
Australia,Queensland,1987,THYROID,P,70,2.8,6,0.2
Australia,Western Australia,1987,THYROID,M,10,2.1,2,0.6
Australia,Western Australia,1987,THYROID,F,23,3.3,6,1.0
Australia,Western Australia,1987,THYROID,P,33,2.5,8,0.8
Australia,South Australia,1987,THYROID,M,11,1.9,4,0.7
Australia,South Australia,1987,THYROID,F,31,4.8,3,0.4
Australia,South Australia,1987,THYROID,P,42,3.3,7,0.6
Australia,Tasmania,1987,THYROID,M,3,1.7,1,0.8
Australia,Tasmania,1987,THYROID,F,5,2.3,0,0.0
Australia,Tasmania,1987,THYROID,P,8,2.0,1,0.3
Australia,Australian Capital Territory,1987,THYROID,M,2,1.2,0,0.0
Australia,Australian Capital Territory,1987,THYROID,F,9,8.7,2,2.3
