station_number,lat,long,station_name,year,evaporation
005026,-22.24,118.34,WITTENOOM,1982,2933.8
005026,-22.24,118.34,WITTENOOM,1983,3442.4
005026,-22.24,118.34,WITTENOOM,1984,2994.4
005026,-22.24,118.34,WITTENOOM,1985,3203.4
005026,-22.24,118.34,WITTENOOM,1986,3297.3
005026,-22.24,118.34,WITTENOOM,1987,3196.4
005026,-22.24,118.34,WITTENOOM,1988,3080.9
005026,-22.24,118.34,WITTENOOM,1989,3199.3
005026,-22.24,118.34,WITTENOOM,1990,3373.2
005026,-22.24,118.34,WITTENOOM,1991,3276.2
005026,-22.24,118.34,WITTENOOM,1992,2952.8
005026,-22.24,118.34,WITTENOOM,1993,2855.6
005026,-22.24,118.34,WITTENOOM,1994,3154.9
005026,-22.24,118.34,WITTENOOM,1995,2720.3
005026,-22.24,118.34,WITTENOOM,1996,3491.1
005026,-22.24,118.34,WITTENOOM,1997,2611.3
005026,-22.24,118.34,WITTENOOM,1998,2984.6
005026,-22.24,118.34,WITTENOOM,1999,99999.9
005026,-22.24,118.34,WITTENOOM,2000,99999.9
005026,-22.24,118.34,WITTENOOM,2001,2768.6
005026,-22.24,118.34,WITTENOOM,2002,3409.7
005026,-22.24,118.34,WITTENOOM,2003,3190.0
005026,-22.24,118.34,WITTENOOM,2004,3026.5
005026,-22.24,118.34,WITTENOOM,2005,3483.9
005026,-22.24,118.34,WITTENOOM,2006,2111.2
005026,-22.24,118.34,WITTENOOM,2007,3071.2
005026,-22.24,118.34,WITTENOOM,2008,3010.3
005026,-22.24,118.34,WITTENOOM,2009,3078.3
005026,-22.24,118.34,WITTENOOM,2010,3405.3
005026,-22.24,118.34,WITTENOOM,2011,2800.4
005026,-22.24,118.34,WITTENOOM,2012,3336.9
005026,-22.24,118.34,WITTENOOM,2013,3152.2
005026,-22.24,118.34,WITTENOOM,2014,3200.9
005026,-22.24,118.34,WITTENOOM,2015,3035.7
005026,-22.24,118.34,WITTENOOM,2016,3215.8
053115,-29.49,149.85,MOREE AERO,1969,2310.2
053115,-29.49,149.85,MOREE AERO,1970,2314.7
053115,-29.49,149.85,MOREE AERO,1971,2123.9
053115,-29.49,149.85,MOREE AERO,1972,2389.3
053115,-29.49,149.85,MOREE AERO,1973,2588.2
053115,-29.49,149.85,MOREE AERO,1974,2475.7
053115,-29.49,149.85,MOREE AERO,1975,2362.9
053115,-29.49,149.85,MOREE AERO,1976,2217.5
053115,-29.49,149.85,MOREE AERO,1977,2379.1
053115,-29.49,149.85,MOREE AERO,1978,2203.7
053115,-29.49,149.85,MOREE AERO,1979,2515.3
053115,-29.49,149.85,MOREE AERO,1980,2751.0
053115,-29.49,149.85,MOREE AERO,1981,2456.1
053115,-29.49,149.85,MOREE AERO,1982,2421.3
053115,-29.49,149.85,MOREE AERO,1983,2071.8
053115,-29.49,149.85,MOREE AERO,1984,2018.7
053115,-29.49,149.85,MOREE AERO,1985,2196.5
053115,-29.49,149.85,MOREE AERO,1986,2318.3
053115,-29.49,149.85,MOREE AERO,1987,2300.5
053115,-29.49,149.85,MOREE AERO,1988,2239.6
053115,-29.49,149.85,MOREE AERO,1989,2123.7
053115,-29.49,149.85,MOREE AERO,1990,2210.0
053115,-29.49,149.85,MOREE AERO,1991,2246.1
053115,-29.49,149.85,MOREE AERO,1992,2082.9
053115,-29.49,149.85,MOREE AERO,1993,2268.5
053115,-29.49,149.85,MOREE AERO,1994,2503.4
053115,-29.49,149.85,MOREE AERO,1995,2144.6
053115,-29.49,149.85,MOREE AERO,1996,2265.6
053115,-29.49,149.85,MOREE AERO,1997,2316.9
053115,-29.49,149.85,MOREE AERO,1998,2097.8
053115,-29.49,149.85,MOREE AERO,1999,2007.0
053115,-29.49,149.85,MOREE AERO,2000,2275.8
053115,-29.49,149.85,MOREE AERO,2001,2229.3
053115,-29.49,149.85,MOREE AERO,2002,2790.8
053115,-29.49,149.85,MOREE AERO,2003,2519.2
053115,-29.49,149.85,MOREE AERO,2004,2349.0
053115,-29.49,149.85,MOREE AERO,2005,2470.8
053115,-29.49,149.85,MOREE AERO,2006,2493.4
053115,-29.49,149.85,MOREE AERO,2007,2454.6
053115,-29.49,149.85,MOREE AERO,2008,2229.2
053115,-29.49,149.85,MOREE AERO,2009,2547.4
053115,-29.49,149.85,MOREE AERO,2010,1965.4
053115,-29.49,149.85,MOREE AERO,2011,2183.9
053115,-29.49,149.85,MOREE AERO,2012,2347.9
053115,-29.49,149.85,MOREE AERO,2013,2574.0
010092,-31.48,118.28,MERREDIN,1973,2046.0
010092,-31.48,118.28,MERREDIN,1974,1927.9
010092,-31.48,118.28,MERREDIN,1975,2043.4
010092,-31.48,118.28,MERREDIN,1976,2172.8
010092,-31.48,118.28,MERREDIN,1977,2245.3
010092,-31.48,118.28,MERREDIN,1978,2028.3
010092,-31.48,118.28,MERREDIN,1979,2017.4
010092,-31.48,118.28,MERREDIN,1980,2075.9
010092,-31.48,118.28,MERREDIN,1981,2014.0
010092,-31.48,118.28,MERREDIN,1982,2055.7
010092,-31.48,118.28,MERREDIN,1983,2073.6
010092,-31.48,118.28,MERREDIN,1984,99999.9
010092,-31.48,118.28,MERREDIN,1985,99999.9
010092,-31.48,118.28,MERREDIN,1986,99999.9
010092,-31.48,118.28,MERREDIN,1987,99999.9
010092,-31.48,118.28,MERREDIN,1988,2091.4
010092,-31.48,118.28,MERREDIN,1989,2098.4
010092,-31.48,118.28,MERREDIN,1990,1924.3
010092,-31.48,118.28,MERREDIN,1991,2232.4
010092,-31.48,118.28,MERREDIN,1992,1792.0
010092,-31.48,118.28,MERREDIN,1993,2012.6
010092,-31.48,118.28,MERREDIN,1994,2307.4
010092,-31.48,118.28,MERREDIN,1995,2095.9
010092,-31.48,118.28,MERREDIN,1996,2127.6
010092,-31.48,118.28,MERREDIN,1997,2114.0
010092,-31.48,118.28,MERREDIN,1998,2165.1
010092,-31.48,118.28,MERREDIN,1999,99999.9
010092,-31.48,118.28,MERREDIN,2000,1918.0
010092,-31.48,118.28,MERREDIN,2001,1925.7
010092,-31.48,118.28,MERREDIN,2002,2210.6
010092,-31.48,118.28,MERREDIN,2003,2140.9
010092,-31.48,118.28,MERREDIN,2004,1954.0
010092,-31.48,118.28,MERREDIN,2005,99999.9
010092,-31.48,118.28,MERREDIN,2006,1748.0
010092,-31.48,118.28,MERREDIN,2007,1989.2
010092,-31.48,118.28,MERREDIN,2008,1866.4
010092,-31.48,118.28,MERREDIN,2009,2011.7
010092,-31.48,118.28,MERREDIN,2010,2074.1
010092,-31.48,118.28,MERREDIN,2011,1783.0
010092,-31.48,118.28,MERREDIN,2012,1837.8
010092,-31.48,118.28,MERREDIN,2013,1756.3
010092,-31.48,118.28,MERREDIN,2014,2109.7
010092,-31.48,118.28,MERREDIN,2015,2149.4
010092,-31.48,118.28,MERREDIN,2016,1993.7
014508,-12.27,136.82,GOVE AIRPORT,1986,2046.0
014508,-12.27,136.82,GOVE AIRPORT,1987,2112.6
014508,-12.27,136.82,GOVE AIRPORT,1988,2124.7
014508,-12.27,136.82,GOVE AIRPORT,1989,1935.5
014508,-12.27,136.82,GOVE AIRPORT,1990,2164.2
014508,-12.27,136.82,GOVE AIRPORT,1991,2096.8
014508,-12.27,136.82,GOVE AIRPORT,1992,2062.8
014508,-12.27,136.82,GOVE AIRPORT,1993,2048.7
014508,-12.27,136.82,GOVE AIRPORT,1994,2065.0
014508,-12.27,136.82,GOVE AIRPORT,1995,2052.8
014508,-12.27,136.82,GOVE AIRPORT,1996,2117.1
014508,-12.27,136.82,GOVE AIRPORT,1997,2130.2
014508,-12.27,136.82,GOVE AIRPORT,1998,1964.6
014508,-12.27,136.82,GOVE AIRPORT,1999,1917.4
014508,-12.27,136.82,GOVE AIRPORT,2000,1868.0
014508,-12.27,136.82,GOVE AIRPORT,2001,2075.0
014508,-12.27,136.82,GOVE AIRPORT,2002,2298.4
014508,-12.27,136.82,GOVE AIRPORT,2003,2151.6
014508,-12.27,136.82,GOVE AIRPORT,2004,2139.8
014508,-12.27,136.82,GOVE AIRPORT,2005,2255.7
014508,-12.27,136.82,GOVE AIRPORT,2006,2055.4
014508,-12.27,136.82,GOVE AIRPORT,2007,1931.6
014508,-12.27,136.82,GOVE AIRPORT,2008,2152.8
014508,-12.27,136.82,GOVE AIRPORT,2009,2159.8
014508,-12.27,136.82,GOVE AIRPORT,2010,1907.4
014508,-12.27,136.82,GOVE AIRPORT,2011,1933.8
014508,-12.27,136.82,GOVE AIRPORT,2012,2099.9
014508,-12.27,136.82,GOVE AIRPORT,2013,2278.4
014508,-12.27,136.82,GOVE AIRPORT,2014,2142.6
014508,-12.27,136.82,GOVE AIRPORT,2015,2155.2
014508,-12.27,136.82,GOVE AIRPORT,2016,2280.6
014015,-12.42,130.89,DARWIN AIRPORT,1967,2783.9
014015,-12.42,130.89,DARWIN AIRPORT,1968,2482.2
014015,-12.42,130.89,DARWIN AIRPORT,1969,99999.9
014015,-12.42,130.89,DARWIN AIRPORT,1970,2704.1
014015,-12.42,130.89,DARWIN AIRPORT,1971,2542.4
014015,-12.42,130.89,DARWIN AIRPORT,1972,2758.7
014015,-12.42,130.89,DARWIN AIRPORT,1973,2541.4
014015,-12.42,130.89,DARWIN AIRPORT,1974,2319.5
014015,-12.42,130.89,DARWIN AIRPORT,1975,2503.2
014015,-12.42,130.89,DARWIN AIRPORT,1976,2525.0
014015,-12.42,130.89,DARWIN AIRPORT,1977,2790.0
014015,-12.42,130.89,DARWIN AIRPORT,1978,2766.9
014015,-12.42,130.89,DARWIN AIRPORT,1979,2883.4
014015,-12.42,130.89,DARWIN AIRPORT,1980,2749.6
014015,-12.42,130.89,DARWIN AIRPORT,1981,2624.8
014015,-12.42,130.89,DARWIN AIRPORT,1982,2844.5
014015,-12.42,130.89,DARWIN AIRPORT,1983,2648.0
014015,-12.42,130.89,DARWIN AIRPORT,1984,99999.9
014015,-12.42,130.89,DARWIN AIRPORT,1985,2647.4
014015,-12.42,130.89,DARWIN AIRPORT,1986,2607.4
014015,-12.42,130.89,DARWIN AIRPORT,1987,2582.3
014015,-12.42,130.89,DARWIN AIRPORT,1988,2543.1
014015,-12.42,130.89,DARWIN AIRPORT,1989,2618.2
014015,-12.42,130.89,DARWIN AIRPORT,1990,2615.1
014015,-12.42,130.89,DARWIN AIRPORT,1991,2537.6
014015,-12.42,130.89,DARWIN AIRPORT,1992,2520.2
014015,-12.42,130.89,DARWIN AIRPORT,1993,2595.9
014015,-12.42,130.89,DARWIN AIRPORT,1994,2644.3
014015,-12.42,130.89,DARWIN AIRPORT,1995,2442.9
014015,-12.42,130.89,DARWIN AIRPORT,1996,2539.1
014015,-12.42,130.89,DARWIN AIRPORT,1997,99999.9
014015,-12.42,130.89,DARWIN AIRPORT,1998,2330.7
014015,-12.42,130.89,DARWIN AIRPORT,1999,2293.8
014015,-12.42,130.89,DARWIN AIRPORT,2000,2255.5
014015,-12.42,130.89,DARWIN AIRPORT,2001,2221.8
014015,-12.42,130.89,DARWIN AIRPORT,2002,2431.0
014015,-12.42,130.89,DARWIN AIRPORT,2003,2489.3
014015,-12.42,130.89,DARWIN AIRPORT,2004,2406.9
014015,-12.42,130.89,DARWIN AIRPORT,2005,2423.2
014015,-12.42,130.89,DARWIN AIRPORT,2006,2387.3
014015,-12.42,130.89,DARWIN AIRPORT,2007,2201.4
014015,-12.42,130.89,DARWIN AIRPORT,2008,2368.3
014015,-12.42,130.89,DARWIN AIRPORT,2009,2359.7
014015,-12.42,130.89,DARWIN AIRPORT,2010,2312.8
014015,-12.42,130.89,DARWIN AIRPORT,2011,2159.0
014015,-12.42,130.89,DARWIN AIRPORT,2012,2257.0
014015,-12.42,130.89,DARWIN AIRPORT,2013,2319.1
014015,-12.42,130.89,DARWIN AIRPORT,2014,2390.0
014015,-12.42,130.89,DARWIN AIRPORT,2015,2371.7
014015,-12.42,130.89,DARWIN AIRPORT,2016,2288.5
061089,-32.06,150.93,SCONE SCS,1973,1606.8
061089,-32.06,150.93,SCONE SCS,1974,1598.2
061089,-32.06,150.93,SCONE SCS,1975,1678.4
061089,-32.06,150.93,SCONE SCS,1976,1508.8
061089,-32.06,150.93,SCONE SCS,1977,99999.9
061089,-32.06,150.93,SCONE SCS,1978,1471.0
061089,-32.06,150.93,SCONE SCS,1979,1716.4
061089,-32.06,150.93,SCONE SCS,1980,2093.2
061089,-32.06,150.93,SCONE SCS,1981,1664.4
061089,-32.06,150.93,SCONE SCS,1982,1758.6
061089,-32.06,150.93,SCONE SCS,1983,1564.8
061089,-32.06,150.93,SCONE SCS,1984,1491.8
061089,-32.06,150.93,SCONE SCS,1985,1573.2
061089,-32.06,150.93,SCONE SCS,1986,1752.6
061089,-32.06,150.93,SCONE SCS,1987,1663.0
061089,-32.06,150.93,SCONE SCS,1988,1591.4
061089,-32.06,150.93,SCONE SCS,1989,1586.0
061089,-32.06,150.93,SCONE SCS,1990,1521.6
061089,-32.06,150.93,SCONE SCS,1991,1864.0
061089,-32.06,150.93,SCONE SCS,1992,1447.4
061089,-32.06,150.93,SCONE SCS,1993,1464.6
061089,-32.06,150.93,SCONE SCS,1994,1844.3
061089,-32.06,150.93,SCONE SCS,1995,1640.2
061089,-32.06,150.93,SCONE SCS,1996,1586.0
061089,-32.06,150.93,SCONE SCS,1997,1650.9
061089,-32.06,150.93,SCONE SCS,1998,1548.0
061089,-32.06,150.93,SCONE SCS,1999,99999.9
061089,-32.06,150.93,SCONE SCS,2000,1392.8
061089,-32.06,150.93,SCONE SCS,2001,1537.2
061089,-32.06,150.93,SCONE SCS,2002,1846.8
061089,-32.06,150.93,SCONE SCS,2003,1494.0
061089,-32.06,150.93,SCONE SCS,2004,1678.8
061089,-32.06,150.93,SCONE SCS,2005,1558.4
061089,-32.06,150.93,SCONE SCS,2006,99999.9
061089,-32.06,150.93,SCONE SCS,2007,1579.4
061089,-32.06,150.93,SCONE SCS,2008,1394.8
061089,-32.06,150.93,SCONE SCS,2009,1770.4
061089,-32.06,150.93,SCONE SCS,2010,99999.9
061089,-32.06,150.93,SCONE SCS,2011,99999.9
061089,-32.06,150.93,SCONE SCS,2012,1602.6
061089,-32.06,150.93,SCONE SCS,2013,99999.9
061089,-32.06,150.93,SCONE SCS,2014,1571.7
009741,-34.94,117.80,ALBANY AIRPORT,1970,1420.4
009741,-34.94,117.80,ALBANY AIRPORT,1971,1269.6
009741,-34.94,117.80,ALBANY AIRPORT,1972,1530.8
009741,-34.94,117.80,ALBANY AIRPORT,1973,1478.4
009741,-34.94,117.80,ALBANY AIRPORT,1974,1394.9
009741,-34.94,117.80,ALBANY AIRPORT,1975,1383.7
009741,-34.94,117.80,ALBANY AIRPORT,1976,1399.1
009741,-34.94,117.80,ALBANY AIRPORT,1977,1428.6
009741,-34.94,117.80,ALBANY AIRPORT,1978,1462.5
009741,-34.94,117.80,ALBANY AIRPORT,1979,1432.0
009741,-34.94,117.80,ALBANY AIRPORT,1980,1402.2
009741,-34.94,117.80,ALBANY AIRPORT,1981,1485.8
009741,-34.94,117.80,ALBANY AIRPORT,1982,1309.1
009741,-34.94,117.80,ALBANY AIRPORT,1983,1403.7
009741,-34.94,117.80,ALBANY AIRPORT,1984,1498.9
009741,-34.94,117.80,ALBANY AIRPORT,1985,1529.1
009741,-34.94,117.80,ALBANY AIRPORT,1986,1518.3
009741,-34.94,117.80,ALBANY AIRPORT,1987,1575.8
009741,-34.94,117.80,ALBANY AIRPORT,1988,1635.3
009741,-34.94,117.80,ALBANY AIRPORT,1989,1507.1
009741,-34.94,117.80,ALBANY AIRPORT,1990,1439.2
009741,-34.94,117.80,ALBANY AIRPORT,1991,99999.9
009741,-34.94,117.80,ALBANY AIRPORT,1992,1368.2
009741,-34.94,117.80,ALBANY AIRPORT,1993,1415.4
009741,-34.94,117.80,ALBANY AIRPORT,1994,1588.0
009741,-34.94,117.80,ALBANY AIRPORT,1995,1467.9
009741,-34.94,117.80,ALBANY AIRPORT,1996,1462.8
009741,-34.94,117.80,ALBANY AIRPORT,1997,1404.5
009741,-34.94,117.80,ALBANY AIRPORT,1998,1395.4
009741,-34.94,117.80,ALBANY AIRPORT,1999,1428.4
009741,-34.94,117.80,ALBANY AIRPORT,2000,1506.8
009741,-34.94,117.80,ALBANY AIRPORT,2001,1397.4
009741,-34.94,117.80,ALBANY AIRPORT,2002,1493.4
009741,-34.94,117.80,ALBANY AIRPORT,2003,1431.0
009741,-34.94,117.80,ALBANY AIRPORT,2004,1465.2
009741,-34.94,117.80,ALBANY AIRPORT,2005,1443.4
009741,-34.94,117.80,ALBANY AIRPORT,2006,1506.7
009741,-34.94,117.80,ALBANY AIRPORT,2007,1543.8
009741,-34.94,117.80,ALBANY AIRPORT,2008,1446.4
009741,-34.94,117.80,ALBANY AIRPORT,2009,1507.9
009741,-34.94,117.80,ALBANY AIRPORT,2010,1460.0
009741,-34.94,117.80,ALBANY AIRPORT,2011,1433.6
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1970,1366.2
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1971,1396.9
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1972,1456.8
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1973,1317.9
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1974,1267.1
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1975,1231.8
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1976,1370.8
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1977,1320.6
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1978,1274.2
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1979,99999.9
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1980,1456.5
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1981,1418.3
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1982,1569.6
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1983,1420.0
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1984,99999.9
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1985,99999.9
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1986,99999.9
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1987,1540.6
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1988,1485.2
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1989,1389.5
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1990,1446.2
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1991,1309.9
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1992,1230.1
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1993,1351.5
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1994,1397.9
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1995,1355.7
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1996,1330.0
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1997,1402.9
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1998,1439.2
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,1999,1373.6
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,2000,1497.1
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,2001,1305.4
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,2002,1315.0
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,2003,1334.3
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,2004,1308.1
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,2005,1440.9
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,2006,1478.4
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,2007,1476.8
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,2008,1396.5
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,2009,1415.8
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,2010,1239.7
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,2011,1220.6
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,2012,1368.5
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,2013,1398.9
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,2014,1377.4
087126,-38.28,144.05,WURDIBOLUC RESERVOIR,2015,1363.6
097053,-42.77,146.04,STRATHGORDON VILLAGE,1971,99999.9
097053,-42.77,146.04,STRATHGORDON VILLAGE,1972,99999.9
097053,-42.77,146.04,STRATHGORDON VILLAGE,1973,99999.9
097053,-42.77,146.04,STRATHGORDON VILLAGE,1974,99999.9
097053,-42.77,146.04,STRATHGORDON VILLAGE,1975,782.8
097053,-42.77,146.04,STRATHGORDON VILLAGE,1976,790.1
097053,-42.77,146.04,STRATHGORDON VILLAGE,1977,817.0
097053,-42.77,146.04,STRATHGORDON VILLAGE,1978,739.3
097053,-42.77,146.04,STRATHGORDON VILLAGE,1979,736.8
097053,-42.77,146.04,STRATHGORDON VILLAGE,1980,747.3
097053,-42.77,146.04,STRATHGORDON VILLAGE,1981,99999.9
097053,-42.77,146.04,STRATHGORDON VILLAGE,1982,99999.9
097053,-42.77,146.04,STRATHGORDON VILLAGE,1983,669.6
097053,-42.77,146.04,STRATHGORDON VILLAGE,1984,681.6
097053,-42.77,146.04,STRATHGORDON VILLAGE,1985,99999.9
097053,-42.77,146.04,STRATHGORDON VILLAGE,1986,626.7
097053,-42.77,146.04,STRATHGORDON VILLAGE,1987,99999.9
097053,-42.77,146.04,STRATHGORDON VILLAGE,1988,99999.9
097053,-42.77,146.04,STRATHGORDON VILLAGE,1989,764.9
097053,-42.77,146.04,STRATHGORDON VILLAGE,1990,723.8
097053,-42.77,146.04,STRATHGORDON VILLAGE,1991,657.7
097053,-42.77,146.04,STRATHGORDON VILLAGE,1992,699.4
097053,-42.77,146.04,STRATHGORDON VILLAGE,1993,690.9
097053,-42.77,146.04,STRATHGORDON VILLAGE,1994,756.5
097053,-42.77,146.04,STRATHGORDON VILLAGE,1995,709.8
097053,-42.77,146.04,STRATHGORDON VILLAGE,1996,803.8
097053,-42.77,146.04,STRATHGORDON VILLAGE,1997,907.5
097053,-42.77,146.04,STRATHGORDON VILLAGE,1998,842.4
097053,-42.77,146.04,STRATHGORDON VILLAGE,1999,841.4
097053,-42.77,146.04,STRATHGORDON VILLAGE,2000,954.8
097053,-42.77,146.04,STRATHGORDON VILLAGE,2001,822.7
097053,-42.77,146.04,STRATHGORDON VILLAGE,2002,877.8
097053,-42.77,146.04,STRATHGORDON VILLAGE,2003,861.1
097053,-42.77,146.04,STRATHGORDON VILLAGE,2004,783.7
097053,-42.77,146.04,STRATHGORDON VILLAGE,2005,809.7
097053,-42.77,146.04,STRATHGORDON VILLAGE,2006,807.5
097053,-42.77,146.04,STRATHGORDON VILLAGE,2007,904.3
097053,-42.77,146.04,STRATHGORDON VILLAGE,2008,1017.4
097053,-42.77,146.04,STRATHGORDON VILLAGE,2009,921.2
097053,-42.77,146.04,STRATHGORDON VILLAGE,2010,828.7
097053,-42.77,146.04,STRATHGORDON VILLAGE,2011,795.5
097053,-42.77,146.04,STRATHGORDON VILLAGE,2012,847.9
097053,-42.77,146.04,STRATHGORDON VILLAGE,2013,1022.6
036031,-23.44,144.28,LONGREACH AERO,1968,99999.9
036031,-23.44,144.28,LONGREACH AERO,1969,3182.3
036031,-23.44,144.28,LONGREACH AERO,1970,3226.2
036031,-23.44,144.28,LONGREACH AERO,1971,2598.6
036031,-23.44,144.28,LONGREACH AERO,1972,3292.1
036031,-23.44,144.28,LONGREACH AERO,1973,2660.9
036031,-23.44,144.28,LONGREACH AERO,1974,2367.7
036031,-23.44,144.28,LONGREACH AERO,1975,2891.0
036031,-23.44,144.28,LONGREACH AERO,1976,2746.1
036031,-23.44,144.28,LONGREACH AERO,1977,2788.1
036031,-23.44,144.28,LONGREACH AERO,1978,2847.1
036031,-23.44,144.28,LONGREACH AERO,1979,3047.5
036031,-23.44,144.28,LONGREACH AERO,1980,3119.6
036031,-23.44,144.28,LONGREACH AERO,1981,3025.5
036031,-23.44,144.28,LONGREACH AERO,1982,3233.7
036031,-23.44,144.28,LONGREACH AERO,1983,3217.4
036031,-23.44,144.28,LONGREACH AERO,1984,2762.0
036031,-23.44,144.28,LONGREACH AERO,1985,3172.4
036031,-23.44,144.28,LONGREACH AERO,1986,3305.8
036031,-23.44,144.28,LONGREACH AERO,1987,3054.2
036031,-23.44,144.28,LONGREACH AERO,1988,3557.9
036031,-23.44,144.28,LONGREACH AERO,1989,2759.6
036031,-23.44,144.28,LONGREACH AERO,1990,2899.0
036031,-23.44,144.28,LONGREACH AERO,1991,2834.9
036031,-23.44,144.28,LONGREACH AERO,1992,3108.2
036031,-23.44,144.28,LONGREACH AERO,1993,3222.6
036031,-23.44,144.28,LONGREACH AERO,1994,3008.5
036031,-23.44,144.28,LONGREACH AERO,1995,3122.2
036031,-23.44,144.28,LONGREACH AERO,1996,3114.9
036031,-23.44,144.28,LONGREACH AERO,1997,2938.5
036031,-23.44,144.28,LONGREACH AERO,1998,2808.3
036031,-23.44,144.28,LONGREACH AERO,1999,2647.2
036031,-23.44,144.28,LONGREACH AERO,2000,2548.6
036031,-23.44,144.28,LONGREACH AERO,2001,2933.6
036031,-23.44,144.28,LONGREACH AERO,2002,3499.5
036031,-23.44,144.28,LONGREACH AERO,2003,3328.0
036031,-23.44,144.28,LONGREACH AERO,2004,3184.4
036031,-23.44,144.28,LONGREACH AERO,2005,3292.0
036031,-23.44,144.28,LONGREACH AERO,2006,3165.6
036031,-23.44,144.28,LONGREACH AERO,2007,3056.2
036031,-23.44,144.28,LONGREACH AERO,2008,3039.8
036031,-23.44,144.28,LONGREACH AERO,2009,3082.4
036031,-23.44,144.28,LONGREACH AERO,2010,2365.6
036031,-23.44,144.28,LONGREACH AERO,2011,2806.2
036031,-23.44,144.28,LONGREACH AERO,2012,2988.7
036031,-23.44,144.28,LONGREACH AERO,2013,3584.8
036031,-23.44,144.28,LONGREACH AERO,2014,3711.2
036031,-23.44,144.28,LONGREACH AERO,2015,3776.8
036031,-23.44,144.28,LONGREACH AERO,2016,3031.4
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1971,99999.9
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1972,99999.9
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1973,99999.9
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1974,99999.9
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1975,3536.0
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1976,3196.3
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1977,99999.9
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1978,3600.2
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1979,99999.9
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1980,3704.7
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1981,99999.9
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1982,99999.9
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1983,3489.4
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1984,3051.8
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1985,3215.3
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1986,3243.4
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1987,3103.3
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1988,3207.8
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1989,2872.7
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1990,3168.5
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1991,3003.5
038026,-25.90,139.35,BIRDSVILLE AIRPORT,1992,3006.5
