station_number,lat,long,station_name,year,cloud
091293,-41.06,146.79,LOW HEAD,1963,5.0
091293,-41.06,146.79,LOW HEAD,1964,5.5
091293,-41.06,146.79,LOW HEAD,1965,4.8
091293,-41.06,146.79,LOW HEAD,1966,5.0
091293,-41.06,146.79,LOW HEAD,1967,99999.9
091293,-41.06,146.79,LOW HEAD,1968,99999.9
091293,-41.06,146.79,LOW HEAD,1969,99999.9
091293,-41.06,146.79,LOW HEAD,1970,99999.9
091293,-41.06,146.79,LOW HEAD,1971,99999.9
091293,-41.06,146.79,LOW HEAD,1972,99999.9
091293,-41.06,146.79,LOW HEAD,1973,5.1
091293,-41.06,146.79,LOW HEAD,1974,5.2
091293,-41.06,146.79,LOW HEAD,1975,5.1
091293,-41.06,146.79,LOW HEAD,1976,4.9
091293,-41.06,146.79,LOW HEAD,1977,4.9
091293,-41.06,146.79,LOW HEAD,1978,5.1
091293,-41.06,146.79,LOW HEAD,1979,5.1
091293,-41.06,146.79,LOW HEAD,1980,5.2
091293,-41.06,146.79,LOW HEAD,1981,5.1
091293,-41.06,146.79,LOW HEAD,1982,4.8
091293,-41.06,146.79,LOW HEAD,1983,4.9
091293,-41.06,146.79,LOW HEAD,1984,5.3
091293,-41.06,146.79,LOW HEAD,1985,5.3
091293,-41.06,146.79,LOW HEAD,1986,5.1
091293,-41.06,146.79,LOW HEAD,1987,5.0
091293,-41.06,146.79,LOW HEAD,1988,99999.9
091293,-41.06,146.79,LOW HEAD,1989,99999.9
091293,-41.06,146.79,LOW HEAD,1990,99999.9
091293,-41.06,146.79,LOW HEAD,1991,5.1
091293,-41.06,146.79,LOW HEAD,1992,5.2
091293,-41.06,146.79,LOW HEAD,1993,5.2
091293,-41.06,146.79,LOW HEAD,1994,4.9
091293,-41.06,146.79,LOW HEAD,1995,5.0
091293,-41.06,146.79,LOW HEAD,1996,5.0
091293,-41.06,146.79,LOW HEAD,1997,4.7
091293,-41.06,146.79,LOW HEAD,1998,99999.9
091293,-41.06,146.79,LOW HEAD,1999,5.0
091293,-41.06,146.79,LOW HEAD,2000,4.7
091293,-41.06,146.79,LOW HEAD,2001,5.0
091293,-41.06,146.79,LOW HEAD,2002,5.0
091293,-41.06,146.79,LOW HEAD,2003,4.8
091293,-41.06,146.79,LOW HEAD,2004,4.8
091293,-41.06,146.79,LOW HEAD,2005,5.1
091293,-41.06,146.79,LOW HEAD,2006,4.6
091293,-41.06,146.79,LOW HEAD,2007,4.8
091293,-41.06,146.79,LOW HEAD,2008,5.0
091293,-41.06,146.79,LOW HEAD,2009,5.1
091293,-41.06,146.79,LOW HEAD,2010,5.0
091293,-41.06,146.79,LOW HEAD,2011,5.0
091293,-41.06,146.79,LOW HEAD,2012,4.9
091293,-41.06,146.79,LOW HEAD,2013,5.0
091293,-41.06,146.79,LOW HEAD,2014,4.8
010092,-31.48,118.28,MERREDIN,1966,3.4
010092,-31.48,118.28,MERREDIN,1967,3.0
010092,-31.48,118.28,MERREDIN,1968,3.4
010092,-31.48,118.28,MERREDIN,1969,99999.9
010092,-31.48,118.28,MERREDIN,1970,99999.9
010092,-31.48,118.28,MERREDIN,1971,99999.9
010092,-31.48,118.28,MERREDIN,1972,3.0
010092,-31.48,118.28,MERREDIN,1973,3.0
010092,-31.48,118.28,MERREDIN,1974,3.2
010092,-31.48,118.28,MERREDIN,1975,3.3
010092,-31.48,118.28,MERREDIN,1976,3.3
010092,-31.48,118.28,MERREDIN,1977,99999.9
010092,-31.48,118.28,MERREDIN,1978,99999.9
010092,-31.48,118.28,MERREDIN,1979,2.9
010092,-31.48,118.28,MERREDIN,1980,99999.9
010092,-31.48,118.28,MERREDIN,1981,3.2
010092,-31.48,118.28,MERREDIN,1982,3.3
010092,-31.48,118.28,MERREDIN,1983,3.5
010092,-31.48,118.28,MERREDIN,1984,3.2
010092,-31.48,118.28,MERREDIN,1985,3.0
010092,-31.48,118.28,MERREDIN,1986,3.1
010092,-31.48,118.28,MERREDIN,1987,3.3
010092,-31.48,118.28,MERREDIN,1988,3.3
010092,-31.48,118.28,MERREDIN,1989,3.3
010092,-31.48,118.28,MERREDIN,1990,3.5
010092,-31.48,118.28,MERREDIN,1991,3.0
010092,-31.48,118.28,MERREDIN,1992,3.9
010092,-31.48,118.28,MERREDIN,1993,3.1
010092,-31.48,118.28,MERREDIN,1994,2.6
010092,-31.48,118.28,MERREDIN,1995,3.2
010092,-31.48,118.28,MERREDIN,1996,3.1
010092,-31.48,118.28,MERREDIN,1997,3.3
010092,-31.48,118.28,MERREDIN,1998,3.1
010092,-31.48,118.28,MERREDIN,1999,2.9
010092,-31.48,118.28,MERREDIN,2000,2.7
010092,-31.48,118.28,MERREDIN,2001,3.0
010092,-31.48,118.28,MERREDIN,2002,2.9
010092,-31.48,118.28,MERREDIN,2003,3.0
010092,-31.48,118.28,MERREDIN,2004,3.0
010092,-31.48,118.28,MERREDIN,2005,3.1
010092,-31.48,118.28,MERREDIN,2006,2.8
010092,-31.48,118.28,MERREDIN,2007,2.7
010092,-31.48,118.28,MERREDIN,2008,3.0
010092,-31.48,118.28,MERREDIN,2009,2.9
010092,-31.48,118.28,MERREDIN,2010,2.8
010092,-31.48,118.28,MERREDIN,2011,3.3
010092,-31.48,118.28,MERREDIN,2012,3.1
010092,-31.48,118.28,MERREDIN,2013,3.2
010092,-31.48,118.28,MERREDIN,2014,3.2
034084,-20.05,146.27,CHARTERS TOWERS AP,1959,4.0
034084,-20.05,146.27,CHARTERS TOWERS AP,1960,3.7
034084,-20.05,146.27,CHARTERS TOWERS AP,1961,3.7
034084,-20.05,146.27,CHARTERS TOWERS AP,1962,4.7
034084,-20.05,146.27,CHARTERS TOWERS AP,1963,4.6
034084,-20.05,146.27,CHARTERS TOWERS AP,1964,5.3
034084,-20.05,146.27,CHARTERS TOWERS AP,1965,4.6
034084,-20.05,146.27,CHARTERS TOWERS AP,1966,4.5
034084,-20.05,146.27,CHARTERS TOWERS AP,1967,99999.9
034084,-20.05,146.27,CHARTERS TOWERS AP,1968,99999.9
034084,-20.05,146.27,CHARTERS TOWERS AP,1969,99999.9
034084,-20.05,146.27,CHARTERS TOWERS AP,1970,99999.9
034084,-20.05,146.27,CHARTERS TOWERS AP,1971,99999.9
034084,-20.05,146.27,CHARTERS TOWERS AP,1972,4.2
034084,-20.05,146.27,CHARTERS TOWERS AP,1973,99999.9
034084,-20.05,146.27,CHARTERS TOWERS AP,1974,99999.9
034084,-20.05,146.27,CHARTERS TOWERS AP,1975,99999.9
034084,-20.05,146.27,CHARTERS TOWERS AP,1976,99999.9
034084,-20.05,146.27,CHARTERS TOWERS AP,1977,99999.9
034084,-20.05,146.27,CHARTERS TOWERS AP,1978,4.2
034084,-20.05,146.27,CHARTERS TOWERS AP,1979,99999.9
034084,-20.05,146.27,CHARTERS TOWERS AP,1980,99999.9
034084,-20.05,146.27,CHARTERS TOWERS AP,1981,99999.9
034084,-20.05,146.27,CHARTERS TOWERS AP,1982,4.2
034084,-20.05,146.27,CHARTERS TOWERS AP,1983,4.6
034084,-20.05,146.27,CHARTERS TOWERS AP,1984,4.7
034084,-20.05,146.27,CHARTERS TOWERS AP,1985,99999.9
034084,-20.05,146.27,CHARTERS TOWERS AP,1986,4.7
034084,-20.05,146.27,CHARTERS TOWERS AP,1987,4.7
034084,-20.05,146.27,CHARTERS TOWERS AP,1988,4.7
034084,-20.05,146.27,CHARTERS TOWERS AP,1989,5.0
034084,-20.05,146.27,CHARTERS TOWERS AP,1990,4.3
034084,-20.05,146.27,CHARTERS TOWERS AP,1991,4.3
034084,-20.05,146.27,CHARTERS TOWERS AP,1992,99999.9
034084,-20.05,146.27,CHARTERS TOWERS AP,1993,4.6
034084,-20.05,146.27,CHARTERS TOWERS AP,1994,4.4
034084,-20.05,146.27,CHARTERS TOWERS AP,1995,4.9
034084,-20.05,146.27,CHARTERS TOWERS AP,1996,4.5
034084,-20.05,146.27,CHARTERS TOWERS AP,1997,5.1
034084,-20.05,146.27,CHARTERS TOWERS AP,1998,5.5
034084,-20.05,146.27,CHARTERS TOWERS AP,1999,5.1
034084,-20.05,146.27,CHARTERS TOWERS AP,2000,5.0
034084,-20.05,146.27,CHARTERS TOWERS AP,2001,4.0
034084,-20.05,146.27,CHARTERS TOWERS AP,2002,3.5
034084,-20.05,146.27,CHARTERS TOWERS AP,2003,3.9
034084,-20.05,146.27,CHARTERS TOWERS AP,2004,3.9
034084,-20.05,146.27,CHARTERS TOWERS AP,2005,3.9
034084,-20.05,146.27,CHARTERS TOWERS AP,2006,4.3
034084,-20.05,146.27,CHARTERS TOWERS AP,2007,4.6
034084,-20.05,146.27,CHARTERS TOWERS AP,2008,4.7
034084,-20.05,146.27,CHARTERS TOWERS AP,2009,4.3
034084,-20.05,146.27,CHARTERS TOWERS AP,2010,5.8
034084,-20.05,146.27,CHARTERS TOWERS AP,2011,4.8
034084,-20.05,146.27,CHARTERS TOWERS AP,2012,4.4
034084,-20.05,146.27,CHARTERS TOWERS AP,2013,4.3
034084,-20.05,146.27,CHARTERS TOWERS AP,2014,4.2
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1957,2.1
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1958,2.7
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1959,2.5
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1960,2.7
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1961,2.3
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1962,2.7
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1963,2.8
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1964,99999.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1965,99999.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1966,99999.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1967,99999.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1968,3.1
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1969,2.5
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1970,99999.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1971,99999.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1972,99999.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1973,3.3
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1974,3.3
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1975,3.0
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1976,3.2
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1977,2.7
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1978,99999.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1979,2.8
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1980,2.4
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1981,2.6
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1982,2.2
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1983,3.2
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1984,2.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1985,2.8
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1986,2.2
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1987,3.1
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1988,2.4
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1989,99999.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1990,2.7
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1991,1.8
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1992,2.5
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1993,2.8
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1994,2.0
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1995,2.7
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1996,2.6
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1997,2.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1998,3.2
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1999,3.2
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2000,3.5
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2001,2.8
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2002,2.5
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2003,2.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2004,2.5
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2005,2.5
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2006,2.5
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2007,2.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2008,2.8
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2009,2.8
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2010,4.0
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2011,3.2
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2012,2.8
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2013,2.6
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2014,3.0
014015,-12.42,130.89,DARWIN AIRPORT,1955,4.1
014015,-12.42,130.89,DARWIN AIRPORT,1956,4.3
014015,-12.42,130.89,DARWIN AIRPORT,1957,4.0
014015,-12.42,130.89,DARWIN AIRPORT,1958,3.9
014015,-12.42,130.89,DARWIN AIRPORT,1959,3.5
014015,-12.42,130.89,DARWIN AIRPORT,1960,3.7
014015,-12.42,130.89,DARWIN AIRPORT,1961,3.3
014015,-12.42,130.89,DARWIN AIRPORT,1962,4.4
014015,-12.42,130.89,DARWIN AIRPORT,1963,3.6
014015,-12.42,130.89,DARWIN AIRPORT,1964,3.9
014015,-12.42,130.89,DARWIN AIRPORT,1965,3.2
014015,-12.42,130.89,DARWIN AIRPORT,1966,3.6
014015,-12.42,130.89,DARWIN AIRPORT,1967,3.7
014015,-12.42,130.89,DARWIN AIRPORT,1968,4.2
014015,-12.42,130.89,DARWIN AIRPORT,1969,3.7
014015,-12.42,130.89,DARWIN AIRPORT,1970,4.1
014015,-12.42,130.89,DARWIN AIRPORT,1971,4.6
014015,-12.42,130.89,DARWIN AIRPORT,1972,3.6
014015,-12.42,130.89,DARWIN AIRPORT,1973,4.1
014015,-12.42,130.89,DARWIN AIRPORT,1974,4.2
014015,-12.42,130.89,DARWIN AIRPORT,1975,4.5
014015,-12.42,130.89,DARWIN AIRPORT,1976,3.9
014015,-12.42,130.89,DARWIN AIRPORT,1977,4.0
014015,-12.42,130.89,DARWIN AIRPORT,1978,4.3
014015,-12.42,130.89,DARWIN AIRPORT,1979,4.2
014015,-12.42,130.89,DARWIN AIRPORT,1980,3.9
014015,-12.42,130.89,DARWIN AIRPORT,1981,4.3
014015,-12.42,130.89,DARWIN AIRPORT,1982,3.5
014015,-12.42,130.89,DARWIN AIRPORT,1983,3.9
014015,-12.42,130.89,DARWIN AIRPORT,1984,4.2
014015,-12.42,130.89,DARWIN AIRPORT,1985,4.0
014015,-12.42,130.89,DARWIN AIRPORT,1986,3.8
014015,-12.42,130.89,DARWIN AIRPORT,1987,3.3
014015,-12.42,130.89,DARWIN AIRPORT,1988,3.7
014015,-12.42,130.89,DARWIN AIRPORT,1989,4.1
014015,-12.42,130.89,DARWIN AIRPORT,1990,3.4
014015,-12.42,130.89,DARWIN AIRPORT,1991,3.9
014015,-12.42,130.89,DARWIN AIRPORT,1992,3.8
014015,-12.42,130.89,DARWIN AIRPORT,1993,4.0
014015,-12.42,130.89,DARWIN AIRPORT,1994,3.6
014015,-12.42,130.89,DARWIN AIRPORT,1995,4.2
014015,-12.42,130.89,DARWIN AIRPORT,1996,4.0
014015,-12.42,130.89,DARWIN AIRPORT,1997,3.5
014015,-12.42,130.89,DARWIN AIRPORT,1998,3.8
014015,-12.42,130.89,DARWIN AIRPORT,1999,4.0
014015,-12.42,130.89,DARWIN AIRPORT,2000,4.3
014015,-12.42,130.89,DARWIN AIRPORT,2001,4.2
014015,-12.42,130.89,DARWIN AIRPORT,2002,3.7
014015,-12.42,130.89,DARWIN AIRPORT,2003,3.9
014015,-12.42,130.89,DARWIN AIRPORT,2004,4.0
014015,-12.42,130.89,DARWIN AIRPORT,2005,3.8
014015,-12.42,130.89,DARWIN AIRPORT,2006,4.0
014015,-12.42,130.89,DARWIN AIRPORT,2007,4.2
014015,-12.42,130.89,DARWIN AIRPORT,2008,4.1
014015,-12.42,130.89,DARWIN AIRPORT,2009,4.3
014015,-12.42,130.89,DARWIN AIRPORT,2010,5.2
014015,-12.42,130.89,DARWIN AIRPORT,2011,4.8
014015,-12.42,130.89,DARWIN AIRPORT,2012,4.4
014015,-12.42,130.89,DARWIN AIRPORT,2013,4.6
014015,-12.42,130.89,DARWIN AIRPORT,2014,4.1
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1957,3.4
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1958,4.4
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1959,4.6
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1960,4.3
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1961,4.4
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1962,4.3
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1963,4.7
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1964,3.4
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1965,3.7
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1966,4.0
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1967,4.3
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1968,3.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1969,4.1
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1970,99999.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1971,99999.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1972,99999.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1973,4.3
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1974,4.5
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1975,4.2
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1976,3.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1977,3.6
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1978,4.1
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1979,3.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1980,3.3
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1981,4.1
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1982,4.2
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1983,4.5
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1984,4.5
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1985,4.7
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1986,3.8
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1987,4.3
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1988,4.3
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1989,4.2
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1990,4.4
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1991,3.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1992,4.4
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1993,4.1
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1994,3.6
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1995,4.4
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1996,4.2
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1997,99999.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1998,4.3
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1999,99999.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,2000,99999.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,2001,3.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,2002,3.4
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,2003,99999.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,2004,99999.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,2005,3.7
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,2006,3.6
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,2007,3.6
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,2008,99999.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,2009,3.8
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,2010,4.2
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,2011,3.9
029012,-18.20,142.24,CROYDON TOWNSHIP,1962,1.6
029012,-18.20,142.24,CROYDON TOWNSHIP,1963,1.6
029012,-18.20,142.24,CROYDON TOWNSHIP,1964,2.0
029012,-18.20,142.24,CROYDON TOWNSHIP,1965,1.5
029012,-18.20,142.24,CROYDON TOWNSHIP,1966,1.8
029012,-18.20,142.24,CROYDON TOWNSHIP,1967,2.1
029012,-18.20,142.24,CROYDON TOWNSHIP,1968,99999.9
029012,-18.20,142.24,CROYDON TOWNSHIP,1969,1.6
029012,-18.20,142.24,CROYDON TOWNSHIP,1970,1.7
029012,-18.20,142.24,CROYDON TOWNSHIP,1971,2.1
029012,-18.20,142.24,CROYDON TOWNSHIP,1972,2.0
029012,-18.20,142.24,CROYDON TOWNSHIP,1973,2.6
029012,-18.20,142.24,CROYDON TOWNSHIP,1974,99999.9
029012,-18.20,142.24,CROYDON TOWNSHIP,1975,2.8
029012,-18.20,142.24,CROYDON TOWNSHIP,1976,2.9
029012,-18.20,142.24,CROYDON TOWNSHIP,1977,2.7
029012,-18.20,142.24,CROYDON TOWNSHIP,1978,99999.9
029012,-18.20,142.24,CROYDON TOWNSHIP,1979,2.3
029012,-18.20,142.24,CROYDON TOWNSHIP,1980,99999.9
029012,-18.20,142.24,CROYDON TOWNSHIP,1981,99999.9
029012,-18.20,142.24,CROYDON TOWNSHIP,1982,99999.9
029012,-18.20,142.24,CROYDON TOWNSHIP,1983,99999.9
029012,-18.20,142.24,CROYDON TOWNSHIP,1984,99999.9
029012,-18.20,142.24,CROYDON TOWNSHIP,1985,99999.9
029012,-18.20,142.24,CROYDON TOWNSHIP,1986,99999.9
029012,-18.20,142.24,CROYDON TOWNSHIP,1987,99999.9
029012,-18.20,142.24,CROYDON TOWNSHIP,1988,99999.9
029012,-18.20,142.24,CROYDON TOWNSHIP,1989,2.2
029012,-18.20,142.24,CROYDON TOWNSHIP,1990,99999.9
029012,-18.20,142.24,CROYDON TOWNSHIP,1991,2.0
029012,-18.20,142.24,CROYDON TOWNSHIP,1992,1.7
029012,-18.20,142.24,CROYDON TOWNSHIP,1993,2.0
029012,-18.20,142.24,CROYDON TOWNSHIP,1994,1.7
029012,-18.20,142.24,CROYDON TOWNSHIP,1995,2.3
029012,-18.20,142.24,CROYDON TOWNSHIP,1996,2.4
029012,-18.20,142.24,CROYDON TOWNSHIP,1997,2.3
029012,-18.20,142.24,CROYDON TOWNSHIP,1998,2.6
029012,-18.20,142.24,CROYDON TOWNSHIP,1999,2.7
029012,-18.20,142.24,CROYDON TOWNSHIP,2000,2.7
029012,-18.20,142.24,CROYDON TOWNSHIP,2001,2.2
029012,-18.20,142.24,CROYDON TOWNSHIP,2002,1.6
029012,-18.20,142.24,CROYDON TOWNSHIP,2003,2.0
029012,-18.20,142.24,CROYDON TOWNSHIP,2004,2.0
029012,-18.20,142.24,CROYDON TOWNSHIP,2005,2.3
029012,-18.20,142.24,CROYDON TOWNSHIP,2006,2.4
029012,-18.20,142.24,CROYDON TOWNSHIP,2007,2.8
029012,-18.20,142.24,CROYDON TOWNSHIP,2008,2.4
029012,-18.20,142.24,CROYDON TOWNSHIP,2009,2.3
029012,-18.20,142.24,CROYDON TOWNSHIP,2010,3.0
029012,-18.20,142.24,CROYDON TOWNSHIP,2011,2.7
029012,-18.20,142.24,CROYDON TOWNSHIP,2012,2.3
029012,-18.20,142.24,CROYDON TOWNSHIP,2013,2.2
094008,-42.84,147.50,HOBART AIRPORT,1959,5.2
094008,-42.84,147.50,HOBART AIRPORT,1960,5.2
094008,-42.84,147.50,HOBART AIRPORT,1961,5.4
094008,-42.84,147.50,HOBART AIRPORT,1962,5.6
094008,-42.84,147.50,HOBART AIRPORT,1963,5.2
094008,-42.84,147.50,HOBART AIRPORT,1964,5.6
094008,-42.84,147.50,HOBART AIRPORT,1965,5.4
094008,-42.84,147.50,HOBART AIRPORT,1966,5.5
094008,-42.84,147.50,HOBART AIRPORT,1967,99999.9
094008,-42.84,147.50,HOBART AIRPORT,1968,99999.9
094008,-42.84,147.50,HOBART AIRPORT,1969,99999.9
094008,-42.84,147.50,HOBART AIRPORT,1970,99999.9
094008,-42.84,147.50,HOBART AIRPORT,1971,99999.9
094008,-42.84,147.50,HOBART AIRPORT,1972,99999.9
094008,-42.84,147.50,HOBART AIRPORT,1973,5.3
094008,-42.84,147.50,HOBART AIRPORT,1974,5.3
094008,-42.84,147.50,HOBART AIRPORT,1975,5.4
094008,-42.84,147.50,HOBART AIRPORT,1976,5.6
094008,-42.84,147.50,HOBART AIRPORT,1977,5.2
094008,-42.84,147.50,HOBART AIRPORT,1978,5.4
094008,-42.84,147.50,HOBART AIRPORT,1979,5.1
094008,-42.84,147.50,HOBART AIRPORT,1980,5.2
094008,-42.84,147.50,HOBART AIRPORT,1981,4.9
094008,-42.84,147.50,HOBART AIRPORT,1982,4.7
094008,-42.84,147.50,HOBART AIRPORT,1983,5.1
094008,-42.84,147.50,HOBART AIRPORT,1984,5.3
094008,-42.84,147.50,HOBART AIRPORT,1985,99999.9
094008,-42.84,147.50,HOBART AIRPORT,1986,5.2
094008,-42.84,147.50,HOBART AIRPORT,1987,4.9
094008,-42.84,147.50,HOBART AIRPORT,1988,5.1
094008,-42.84,147.50,HOBART AIRPORT,1989,5.0
094008,-42.84,147.50,HOBART AIRPORT,1990,4.9
094008,-42.84,147.50,HOBART AIRPORT,1991,5.1
094008,-42.84,147.50,HOBART AIRPORT,1992,5.1
094008,-42.84,147.50,HOBART AIRPORT,1993,4.9
094008,-42.84,147.50,HOBART AIRPORT,1994,4.9
094008,-42.84,147.50,HOBART AIRPORT,1995,5.2
094008,-42.84,147.50,HOBART AIRPORT,1996,5.1
094008,-42.84,147.50,HOBART AIRPORT,1997,5.1
094008,-42.84,147.50,HOBART AIRPORT,1998,5.1
094008,-42.84,147.50,HOBART AIRPORT,1999,99999.9
094008,-42.84,147.50,HOBART AIRPORT,2000,99999.9
094008,-42.84,147.50,HOBART AIRPORT,2001,5.3
094008,-42.84,147.50,HOBART AIRPORT,2002,5.1
094008,-42.84,147.50,HOBART AIRPORT,2003,4.9
094008,-42.84,147.50,HOBART AIRPORT,2004,5.1
094008,-42.84,147.50,HOBART AIRPORT,2005,5.2
094008,-42.84,147.50,HOBART AIRPORT,2006,4.9
094008,-42.84,147.50,HOBART AIRPORT,2007,4.9
094008,-42.84,147.50,HOBART AIRPORT,2008,4.9
094008,-42.84,147.50,HOBART AIRPORT,2009,5.3
094008,-42.84,147.50,HOBART AIRPORT,2010,4.9
094008,-42.84,147.50,HOBART AIRPORT,2011,5.2
094008,-42.84,147.50,HOBART AIRPORT,2012,5.3
088043,-37.06,143.73,MARYBOROUGH,1970,4.6
088043,-37.06,143.73,MARYBOROUGH,1971,99999.9
