station_number,lat,long,station_name,year,tmax
039123,-23.86,151.26,GLADSTONE RADAR,1980,28.0
039123,-23.86,151.26,GLADSTONE RADAR,1981,27.5
039123,-23.86,151.26,GLADSTONE RADAR,1982,27.5
039123,-23.86,151.26,GLADSTONE RADAR,1983,26.7
039123,-23.86,151.26,GLADSTONE RADAR,1984,27.0
039123,-23.86,151.26,GLADSTONE RADAR,1985,27.2
039123,-23.86,151.26,GLADSTONE RADAR,1986,27.3
039123,-23.86,151.26,GLADSTONE RADAR,1987,27.6
039123,-23.86,151.26,GLADSTONE RADAR,1988,27.8
039123,-23.86,151.26,GLADSTONE RADAR,1989,26.9
039123,-23.86,151.26,GLADSTONE RADAR,1990,27.5
039123,-23.86,151.26,GLADSTONE RADAR,1991,27.9
039123,-23.86,151.26,GLADSTONE RADAR,1992,27.3
039123,-23.86,151.26,GLADSTONE RADAR,1993,27.6
039123,-23.86,151.26,GLADSTONE RADAR,1994,27.8
039123,-23.86,151.26,GLADSTONE RADAR,1995,27.9
039123,-23.86,151.26,GLADSTONE RADAR,1996,27.4
039123,-23.86,151.26,GLADSTONE RADAR,1997,27.8
039123,-23.86,151.26,GLADSTONE RADAR,1998,28.2
039123,-23.86,151.26,GLADSTONE RADAR,1999,27.3
039123,-23.86,151.26,GLADSTONE RADAR,2000,27.1
039123,-23.86,151.26,GLADSTONE RADAR,2001,28.3
039123,-23.86,151.26,GLADSTONE RADAR,2002,28.4
039123,-23.86,151.26,GLADSTONE RADAR,2003,27.8
039123,-23.86,151.26,GLADSTONE RADAR,2004,28.7
039123,-23.86,151.26,GLADSTONE RADAR,2005,29.3
039123,-23.86,151.26,GLADSTONE RADAR,2006,28.8
039123,-23.86,151.26,GLADSTONE RADAR,2007,28.2
039123,-23.86,151.26,GLADSTONE RADAR,2008,27.8
039123,-23.86,151.26,GLADSTONE RADAR,2009,29.1
039123,-23.86,151.26,GLADSTONE RADAR,2010,27.5
039123,-23.86,151.26,GLADSTONE RADAR,2011,27.8
039123,-23.86,151.26,GLADSTONE RADAR,2012,27.8
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1957,29.5
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1958,28.7
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1959,29.3
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1960,28.2
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1961,29.5
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1962,28.5
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1963,29.9
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1964,29.4
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1965,30.3
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1966,28.7
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1967,28.9
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1968,28.2
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1969,29.2
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1970,29.7
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1971,29.6
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1972,29.9
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1973,29.4
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1974,27.4
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1975,28.9
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1976,28.8
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1977,29.9
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1978,28.4
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1979,29.7
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1980,30.6
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1981,29.5
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1982,29.0
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1983,29.2
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1984,28.9
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1985,30.1
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1986,29.8
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1987,29.2
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1988,29.6
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1989,28.6
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1990,30.0
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1991,30.7
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1992,28.8
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1993,29.3
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1994,30.3
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1995,29.3
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1996,30.5
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1997,29.2
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1998,29.6
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,1999,28.6
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,2000,27.9
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,2001,27.6
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,2002,30.1
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,2003,29.5
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,2004,29.6
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,2005,30.4
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,2006,29.7
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,2007,29.8
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,2008,30.1
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,2009,30.4
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,2010,28.8
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,2011,28.9
013017,-25.03,128.30,GILES METEOROLOGICAL OFFICE,2012,29.8
009842,-33.80,115.66,JARRAHWOOD,1910,21.6
009842,-33.80,115.66,JARRAHWOOD,1911,21.6
009842,-33.80,115.66,JARRAHWOOD,1912,22.1
009842,-33.80,115.66,JARRAHWOOD,1913,21.8
009842,-33.80,115.66,JARRAHWOOD,1914,22.2
009842,-33.80,115.66,JARRAHWOOD,1915,22.8
009842,-33.80,115.66,JARRAHWOOD,1916,22.1
009842,-33.80,115.66,JARRAHWOOD,1917,21.1
009842,-33.80,115.66,JARRAHWOOD,1918,22.2
009842,-33.80,115.66,JARRAHWOOD,1919,21.9
009842,-33.80,115.66,JARRAHWOOD,1920,22.5
009842,-33.80,115.66,JARRAHWOOD,1921,22.4
009842,-33.80,115.66,JARRAHWOOD,1922,21.5
009842,-33.80,115.66,JARRAHWOOD,1923,21.6
009842,-33.80,115.66,JARRAHWOOD,1924,21.9
009842,-33.80,115.66,JARRAHWOOD,1925,22.0
009842,-33.80,115.66,JARRAHWOOD,1926,21.7
009842,-33.80,115.66,JARRAHWOOD,1927,21.9
009842,-33.80,115.66,JARRAHWOOD,1928,22.1
009842,-33.80,115.66,JARRAHWOOD,1929,21.7
009842,-33.80,115.66,JARRAHWOOD,1930,22.9
009842,-33.80,115.66,JARRAHWOOD,1931,22.4
009842,-33.80,115.66,JARRAHWOOD,1932,22.7
009842,-33.80,115.66,JARRAHWOOD,1933,22.8
009842,-33.80,115.66,JARRAHWOOD,1934,22.6
009842,-33.80,115.66,JARRAHWOOD,1935,21.8
009842,-33.80,115.66,JARRAHWOOD,1936,22.8
009842,-33.80,115.66,JARRAHWOOD,1937,22.6
009842,-33.80,115.66,JARRAHWOOD,1938,22.1
009842,-33.80,115.66,JARRAHWOOD,1939,22.3
009842,-33.80,115.66,JARRAHWOOD,1940,22.7
009842,-33.80,115.66,JARRAHWOOD,1941,22.5
009842,-33.80,115.66,JARRAHWOOD,1942,22.0
009842,-33.80,115.66,JARRAHWOOD,1943,22.0
009842,-33.80,115.66,JARRAHWOOD,1944,22.5
009842,-33.80,115.66,JARRAHWOOD,1945,22.0
009842,-33.80,115.66,JARRAHWOOD,1946,21.9
009842,-33.80,115.66,JARRAHWOOD,1947,21.9
009842,-33.80,115.66,JARRAHWOOD,1948,22.9
009842,-33.80,115.66,JARRAHWOOD,1949,23.3
009842,-33.80,115.66,JARRAHWOOD,1950,22.5
009842,-33.80,115.66,JARRAHWOOD,1951,21.9
009842,-33.80,115.66,JARRAHWOOD,1952,22.5
009842,-33.80,115.66,JARRAHWOOD,1953,21.8
009842,-33.80,115.66,JARRAHWOOD,1954,22.2
009842,-33.80,115.66,JARRAHWOOD,1955,21.8
009842,-33.80,115.66,JARRAHWOOD,1956,22.0
009842,-33.80,115.66,JARRAHWOOD,1957,22.9
009842,-33.80,115.66,JARRAHWOOD,1958,22.2
009842,-33.80,115.66,JARRAHWOOD,1959,22.6
009842,-33.80,115.66,JARRAHWOOD,1960,21.3
009842,-33.80,115.66,JARRAHWOOD,1961,22.6
009842,-33.80,115.66,JARRAHWOOD,1962,22.6
009842,-33.80,115.66,JARRAHWOOD,1963,22.4
009842,-33.80,115.66,JARRAHWOOD,1964,21.8
009842,-33.80,115.66,JARRAHWOOD,1965,22.2
009842,-33.80,115.66,JARRAHWOOD,1966,22.1
009842,-33.80,115.66,JARRAHWOOD,1967,22.6
009842,-33.80,115.66,JARRAHWOOD,1968,20.9
009842,-33.80,115.66,JARRAHWOOD,1969,22.4
009842,-33.80,115.66,JARRAHWOOD,1970,22.2
009842,-33.80,115.66,JARRAHWOOD,1971,21.3
009842,-33.80,115.66,JARRAHWOOD,1972,23.0
009842,-33.80,115.66,JARRAHWOOD,1973,21.9
009842,-33.80,115.66,JARRAHWOOD,1974,22.3
009842,-33.80,115.66,JARRAHWOOD,1975,22.4
009842,-33.80,115.66,JARRAHWOOD,1976,22.5
009842,-33.80,115.66,JARRAHWOOD,1977,23.1
009842,-33.80,115.66,JARRAHWOOD,1978,23.3
009842,-33.80,115.66,JARRAHWOOD,1979,22.3
009842,-33.80,115.66,JARRAHWOOD,1980,22.0
009842,-33.80,115.66,JARRAHWOOD,1981,21.8
009842,-33.80,115.66,JARRAHWOOD,1982,22.3
009842,-33.80,115.66,JARRAHWOOD,1983,23.0
009842,-33.80,115.66,JARRAHWOOD,1984,22.0
009842,-33.80,115.66,JARRAHWOOD,1985,22.7
009842,-33.80,115.66,JARRAHWOOD,1986,21.8
009842,-33.80,115.66,JARRAHWOOD,1987,22.7
009842,-33.80,115.66,JARRAHWOOD,1988,23.0
009842,-33.80,115.66,JARRAHWOOD,1989,22.7
009842,-33.80,115.66,JARRAHWOOD,1990,22.1
009842,-33.80,115.66,JARRAHWOOD,1991,22.9
009842,-33.80,115.66,JARRAHWOOD,1992,22.4
009842,-33.80,115.66,JARRAHWOOD,1993,22.4
009842,-33.80,115.66,JARRAHWOOD,1994,23.3
009842,-33.80,115.66,JARRAHWOOD,1995,22.8
009842,-33.80,115.66,JARRAHWOOD,1996,22.6
009842,-33.80,115.66,JARRAHWOOD,1997,22.9
009842,-33.80,115.66,JARRAHWOOD,1998,22.8
009842,-33.80,115.66,JARRAHWOOD,1999,23.4
009842,-33.80,115.66,JARRAHWOOD,2000,23.0
009842,-33.80,115.66,JARRAHWOOD,2001,22.7
009842,-33.80,115.66,JARRAHWOOD,2002,22.8
009842,-33.80,115.66,JARRAHWOOD,2003,23.1
009842,-33.80,115.66,JARRAHWOOD,2004,23.0
009842,-33.80,115.66,JARRAHWOOD,2005,21.9
009842,-33.80,115.66,JARRAHWOOD,2006,23.0
009842,-33.80,115.66,JARRAHWOOD,2007,22.6
009842,-33.80,115.66,JARRAHWOOD,2008,22.6
009842,-33.80,115.66,JARRAHWOOD,2009,23.3
009842,-33.80,115.66,JARRAHWOOD,2010,23.7
009842,-33.80,115.66,JARRAHWOOD,2011,23.9
009842,-33.80,115.66,JARRAHWOOD,2012,23.8
098017,-39.88,143.88,KING ISLAND AIRPORT,1914,17.2
098017,-39.88,143.88,KING ISLAND AIRPORT,1915,16.1
098017,-39.88,143.88,KING ISLAND AIRPORT,1916,16.2
098017,-39.88,143.88,KING ISLAND AIRPORT,1917,16.2
098017,-39.88,143.88,KING ISLAND AIRPORT,1918,16.8
098017,-39.88,143.88,KING ISLAND AIRPORT,1919,16.5
098017,-39.88,143.88,KING ISLAND AIRPORT,1920,16.1
098017,-39.88,143.88,KING ISLAND AIRPORT,1921,17.0
098017,-39.88,143.88,KING ISLAND AIRPORT,1922,16.3
098017,-39.88,143.88,KING ISLAND AIRPORT,1923,15.9
098017,-39.88,143.88,KING ISLAND AIRPORT,1924,15.5
098017,-39.88,143.88,KING ISLAND AIRPORT,1925,15.8
098017,-39.88,143.88,KING ISLAND AIRPORT,1926,16.3
098017,-39.88,143.88,KING ISLAND AIRPORT,1927,16.0
098017,-39.88,143.88,KING ISLAND AIRPORT,1928,16.5
098017,-39.88,143.88,KING ISLAND AIRPORT,1929,15.3
098017,-39.88,143.88,KING ISLAND AIRPORT,1930,16.5
098017,-39.88,143.88,KING ISLAND AIRPORT,1931,15.6
098017,-39.88,143.88,KING ISLAND AIRPORT,1932,16.0
098017,-39.88,143.88,KING ISLAND AIRPORT,1933,15.8
098017,-39.88,143.88,KING ISLAND AIRPORT,1934,16.8
098017,-39.88,143.88,KING ISLAND AIRPORT,1935,16.3
098017,-39.88,143.88,KING ISLAND AIRPORT,1936,16.4
098017,-39.88,143.88,KING ISLAND AIRPORT,1937,16.7
098017,-39.88,143.88,KING ISLAND AIRPORT,1938,16.7
098017,-39.88,143.88,KING ISLAND AIRPORT,1939,16.7
098017,-39.88,143.88,KING ISLAND AIRPORT,1940,16.2
098017,-39.88,143.88,KING ISLAND AIRPORT,1941,16.0
098017,-39.88,143.88,KING ISLAND AIRPORT,1942,16.0
098017,-39.88,143.88,KING ISLAND AIRPORT,1943,15.5
098017,-39.88,143.88,KING ISLAND AIRPORT,1944,15.8
098017,-39.88,143.88,KING ISLAND AIRPORT,1945,15.7
098017,-39.88,143.88,KING ISLAND AIRPORT,1946,15.4
098017,-39.88,143.88,KING ISLAND AIRPORT,1947,16.5
098017,-39.88,143.88,KING ISLAND AIRPORT,1948,16.0
098017,-39.88,143.88,KING ISLAND AIRPORT,1949,15.1
098017,-39.88,143.88,KING ISLAND AIRPORT,1950,16.5
098017,-39.88,143.88,KING ISLAND AIRPORT,1951,16.3
098017,-39.88,143.88,KING ISLAND AIRPORT,1952,15.5
098017,-39.88,143.88,KING ISLAND AIRPORT,1953,15.9
098017,-39.88,143.88,KING ISLAND AIRPORT,1954,15.7
098017,-39.88,143.88,KING ISLAND AIRPORT,1955,16.2
098017,-39.88,143.88,KING ISLAND AIRPORT,1956,15.7
098017,-39.88,143.88,KING ISLAND AIRPORT,1957,16.4
098017,-39.88,143.88,KING ISLAND AIRPORT,1958,15.8
098017,-39.88,143.88,KING ISLAND AIRPORT,1959,16.6
098017,-39.88,143.88,KING ISLAND AIRPORT,1960,16.0
098017,-39.88,143.88,KING ISLAND AIRPORT,1961,17.3
098017,-39.88,143.88,KING ISLAND AIRPORT,1962,16.1
098017,-39.88,143.88,KING ISLAND AIRPORT,1963,16.1
098017,-39.88,143.88,KING ISLAND AIRPORT,1964,15.4
098017,-39.88,143.88,KING ISLAND AIRPORT,1965,16.0
098017,-39.88,143.88,KING ISLAND AIRPORT,1966,16.0
098017,-39.88,143.88,KING ISLAND AIRPORT,1967,16.4
098017,-39.88,143.88,KING ISLAND AIRPORT,1968,15.5
098017,-39.88,143.88,KING ISLAND AIRPORT,1969,15.9
098017,-39.88,143.88,KING ISLAND AIRPORT,1970,15.9
098017,-39.88,143.88,KING ISLAND AIRPORT,1971,16.4
098017,-39.88,143.88,KING ISLAND AIRPORT,1972,16.7
098017,-39.88,143.88,KING ISLAND AIRPORT,1973,16.5
098017,-39.88,143.88,KING ISLAND AIRPORT,1974,16.6
098017,-39.88,143.88,KING ISLAND AIRPORT,1975,16.1
098017,-39.88,143.88,KING ISLAND AIRPORT,1976,16.4
098017,-39.88,143.88,KING ISLAND AIRPORT,1977,16.2
098017,-39.88,143.88,KING ISLAND AIRPORT,1978,16.1
098017,-39.88,143.88,KING ISLAND AIRPORT,1979,16.4
098017,-39.88,143.88,KING ISLAND AIRPORT,1980,16.7
098017,-39.88,143.88,KING ISLAND AIRPORT,1981,17.0
098017,-39.88,143.88,KING ISLAND AIRPORT,1982,16.8
098017,-39.88,143.88,KING ISLAND AIRPORT,1983,16.3
098017,-39.88,143.88,KING ISLAND AIRPORT,1984,16.5
098017,-39.88,143.88,KING ISLAND AIRPORT,1985,16.4
098017,-39.88,143.88,KING ISLAND AIRPORT,1986,15.9
098017,-39.88,143.88,KING ISLAND AIRPORT,1987,16.3
098017,-39.88,143.88,KING ISLAND AIRPORT,1988,17.4
098017,-39.88,143.88,KING ISLAND AIRPORT,1989,17.1
098017,-39.88,143.88,KING ISLAND AIRPORT,1990,16.9
098017,-39.88,143.88,KING ISLAND AIRPORT,1991,16.4
098017,-39.88,143.88,KING ISLAND AIRPORT,1992,16.0
098017,-39.88,143.88,KING ISLAND AIRPORT,1993,17.2
098017,-39.88,143.88,KING ISLAND AIRPORT,1994,16.3
098017,-39.88,143.88,KING ISLAND AIRPORT,1995,16.1
098017,-39.88,143.88,KING ISLAND AIRPORT,1996,16.0
098017,-39.88,143.88,KING ISLAND AIRPORT,1997,16.5
098017,-39.88,143.88,KING ISLAND AIRPORT,1998,16.5
098017,-39.88,143.88,KING ISLAND AIRPORT,1999,17.0
098017,-39.88,143.88,KING ISLAND AIRPORT,2000,17.2
098017,-39.88,143.88,KING ISLAND AIRPORT,2001,17.0
098017,-39.88,143.88,KING ISLAND AIRPORT,2002,16.7
098017,-39.88,143.88,KING ISLAND AIRPORT,2003,16.8
098017,-39.88,143.88,KING ISLAND AIRPORT,2004,16.3
098017,-39.88,143.88,KING ISLAND AIRPORT,2005,17.2
098017,-39.88,143.88,KING ISLAND AIRPORT,2006,16.5
098017,-39.88,143.88,KING ISLAND AIRPORT,2007,17.6
098017,-39.88,143.88,KING ISLAND AIRPORT,2008,17.2
098017,-39.88,143.88,KING ISLAND AIRPORT,2009,17.2
098017,-39.88,143.88,KING ISLAND AIRPORT,2010,17.2
098017,-39.88,143.88,KING ISLAND AIRPORT,2011,16.9
098017,-39.88,143.88,KING ISLAND AIRPORT,2012,17.2
016098,-30.71,134.58,TARCOOLA AERO,1922,26.7
016098,-30.71,134.58,TARCOOLA AERO,1923,27.1
016098,-30.71,134.58,TARCOOLA AERO,1924,25.4
016098,-30.71,134.58,TARCOOLA AERO,1925,26.3
016098,-30.71,134.58,TARCOOLA AERO,1926,27.0
016098,-30.71,134.58,TARCOOLA AERO,1927,26.5
016098,-30.71,134.58,TARCOOLA AERO,1928,27.1
016098,-30.71,134.58,TARCOOLA AERO,1929,25.3
016098,-30.71,134.58,TARCOOLA AERO,1930,27.0
016098,-30.71,134.58,TARCOOLA AERO,1931,25.3
016098,-30.71,134.58,TARCOOLA AERO,1932,25.9
016098,-30.71,134.58,TARCOOLA AERO,1933,26.0
016098,-30.71,134.58,TARCOOLA AERO,1934,26.7
016098,-30.71,134.58,TARCOOLA AERO,1935,26.0
016098,-30.71,134.58,TARCOOLA AERO,1936,26.3
016098,-30.71,134.58,TARCOOLA AERO,1937,26.3
016098,-30.71,134.58,TARCOOLA AERO,1938,26.4
016098,-30.71,134.58,TARCOOLA AERO,1939,26.2
016098,-30.71,134.58,TARCOOLA AERO,1940,26.7
016098,-30.71,134.58,TARCOOLA AERO,1941,25.9
016098,-30.71,134.58,TARCOOLA AERO,1942,26.3
016098,-30.71,134.58,TARCOOLA AERO,1943,26.0
016098,-30.71,134.58,TARCOOLA AERO,1944,26.7
016098,-30.71,134.58,TARCOOLA AERO,1945,25.4
016098,-30.71,134.58,TARCOOLA AERO,1946,25.6
016098,-30.71,134.58,TARCOOLA AERO,1947,26.3
016098,-30.71,134.58,TARCOOLA AERO,1948,26.5
016098,-30.71,134.58,TARCOOLA AERO,1949,25.3
016098,-30.71,134.58,TARCOOLA AERO,1950,26.2
016098,-30.71,134.58,TARCOOLA AERO,1951,26.7
016098,-30.71,134.58,TARCOOLA AERO,1952,25.2
016098,-30.71,134.58,TARCOOLA AERO,1953,26.5
016098,-30.71,134.58,TARCOOLA AERO,1954,26.0
016098,-30.71,134.58,TARCOOLA AERO,1955,25.5
016098,-30.71,134.58,TARCOOLA AERO,1956,24.9
016098,-30.71,134.58,TARCOOLA AERO,1957,26.7
016098,-30.71,134.58,TARCOOLA AERO,1958,25.4
016098,-30.71,134.58,TARCOOLA AERO,1959,26.7
016098,-30.71,134.58,TARCOOLA AERO,1960,25.5
016098,-30.71,134.58,TARCOOLA AERO,1961,27.1
016098,-30.71,134.58,TARCOOLA AERO,1962,26.7
016098,-30.71,134.58,TARCOOLA AERO,1963,26.6
016098,-30.71,134.58,TARCOOLA AERO,1964,25.7
016098,-30.71,134.58,TARCOOLA AERO,1965,27.0
016098,-30.71,134.58,TARCOOLA AERO,1966,25.4
016098,-30.71,134.58,TARCOOLA AERO,1967,26.7
016098,-30.71,134.58,TARCOOLA AERO,1968,25.7
016098,-30.71,134.58,TARCOOLA AERO,1969,26.1
016098,-30.71,134.58,TARCOOLA AERO,1970,26.3
016098,-30.71,134.58,TARCOOLA AERO,1971,26.1
016098,-30.71,134.58,TARCOOLA AERO,1972,27.0
016098,-30.71,134.58,TARCOOLA AERO,1973,26.5
016098,-30.71,134.58,TARCOOLA AERO,1974,25.7
016098,-30.71,134.58,TARCOOLA AERO,1975,26.7
016098,-30.71,134.58,TARCOOLA AERO,1976,26.1
016098,-30.71,134.58,TARCOOLA AERO,1977,27.4
016098,-30.71,134.58,TARCOOLA AERO,1978,26.3
016098,-30.71,134.58,TARCOOLA AERO,1979,26.7
016098,-30.71,134.58,TARCOOLA AERO,1980,27.3
016098,-30.71,134.58,TARCOOLA AERO,1981,27.1
016098,-30.71,134.58,TARCOOLA AERO,1982,27.5
016098,-30.71,134.58,TARCOOLA AERO,1983,26.9
016098,-30.71,134.58,TARCOOLA AERO,1984,26.2
016098,-30.71,134.58,TARCOOLA AERO,1985,26.9
016098,-30.71,134.58,TARCOOLA AERO,1986,26.8
016098,-30.71,134.58,TARCOOLA AERO,1987,27.0
016098,-30.71,134.58,TARCOOLA AERO,1988,27.3
016098,-30.71,134.58,TARCOOLA AERO,1989,26.1
016098,-30.71,134.58,TARCOOLA AERO,1990,27.2
016098,-30.71,134.58,TARCOOLA AERO,1991,28.1
016098,-30.71,134.58,TARCOOLA AERO,1992,25.5
016098,-30.71,134.58,TARCOOLA AERO,1993,27.2
016098,-30.71,134.58,TARCOOLA AERO,1994,27.9
016098,-30.71,134.58,TARCOOLA AERO,1995,26.8
016098,-30.71,134.58,TARCOOLA AERO,1996,27.5
016098,-30.71,134.58,TARCOOLA AERO,1997,27.6
016098,-30.71,134.58,TARCOOLA AERO,1998,26.8
016098,-30.71,134.58,TARCOOLA AERO,1999,27.3
016098,-30.71,134.58,TARCOOLA AERO,2000,27.5
016098,-30.71,134.58,TARCOOLA AERO,2001,26.8
016098,-30.71,134.58,TARCOOLA AERO,2002,99999.9
016098,-30.71,134.58,TARCOOLA AERO,2003,27.4
016098,-30.71,134.58,TARCOOLA AERO,2004,27.4
016098,-30.71,134.58,TARCOOLA AERO,2005,28.1
016098,-30.71,134.58,TARCOOLA AERO,2006,27.8
016098,-30.71,134.58,TARCOOLA AERO,2007,99999.9
016098,-30.71,134.58,TARCOOLA AERO,2008,27.4
016098,-30.71,134.58,TARCOOLA AERO,2009,28.0
016098,-30.71,134.58,TARCOOLA AERO,2010,26.7
016098,-30.71,134.58,TARCOOLA AERO,2011,27.3
016098,-30.71,134.58,TARCOOLA AERO,2012,28.0
040126,-25.52,152.71,MARYBOROUGH,1910,27.4
040126,-25.52,152.71,MARYBOROUGH,1911,27.0
040126,-25.52,152.71,MARYBOROUGH,1912,27.4
040126,-25.52,152.71,MARYBOROUGH,1913,26.9
040126,-25.52,152.71,MARYBOROUGH,1914,27.3
040126,-25.52,152.71,MARYBOROUGH,1915,27.7
040126,-25.52,152.71,MARYBOROUGH,1916,27.0
040126,-25.52,152.71,MARYBOROUGH,1917,26.7
040126,-25.52,152.71,MARYBOROUGH,1918,26.5
040126,-25.52,152.71,MARYBOROUGH,1919,26.9
040126,-25.52,152.71,MARYBOROUGH,1920,26.1
040126,-25.52,152.71,MARYBOROUGH,1921,26.0
040126,-25.52,152.71,MARYBOROUGH,1922,26.8
040126,-25.52,152.71,MARYBOROUGH,1923,26.4
040126,-25.52,152.71,MARYBOROUGH,1924,25.2
040126,-25.52,152.71,MARYBOROUGH,1925,26.2
040126,-25.52,152.71,MARYBOROUGH,1926,27.2
040126,-25.52,152.71,MARYBOROUGH,1927,26.1
040126,-25.52,152.71,MARYBOROUGH,1928,26.7
040126,-25.52,152.71,MARYBOROUGH,1929,26.9
040126,-25.52,152.71,MARYBOROUGH,1930,26.1
040126,-25.52,152.71,MARYBOROUGH,1931,26.6
040126,-25.52,152.71,MARYBOROUGH,1932,26.8
040126,-25.52,152.71,MARYBOROUGH,1933,26.1
040126,-25.52,152.71,MARYBOROUGH,1934,25.6
040126,-25.52,152.71,MARYBOROUGH,1935,26.8
040126,-25.52,152.71,MARYBOROUGH,1936,26.7
040126,-25.52,152.71,MARYBOROUGH,1937,26.5
040126,-25.52,152.71,MARYBOROUGH,1938,25.8
040126,-25.52,152.71,MARYBOROUGH,1939,26.5
040126,-25.52,152.71,MARYBOROUGH,1940,27.3
040126,-25.52,152.71,MARYBOROUGH,1941,26.9
040126,-25.52,152.71,MARYBOROUGH,1942,27.4
040126,-25.52,152.71,MARYBOROUGH,1943,26.8
040126,-25.52,152.71,MARYBOROUGH,1944,26.6
040126,-25.52,152.71,MARYBOROUGH,1945,27.0
040126,-25.52,152.71,MARYBOROUGH,1946,27.6
040126,-25.52,152.71,MARYBOROUGH,1947,25.1
040126,-25.52,152.71,MARYBOROUGH,1948,27.0
040126,-25.52,152.71,MARYBOROUGH,1949,26.5
040126,-25.52,152.71,MARYBOROUGH,1950,25.5
040126,-25.52,152.71,MARYBOROUGH,1951,27.0
040126,-25.52,152.71,MARYBOROUGH,1952,26.6
040126,-25.52,152.71,MARYBOROUGH,1953,26.8
040126,-25.52,152.71,MARYBOROUGH,1954,25.9
040126,-25.52,152.71,MARYBOROUGH,1955,26.3
040126,-25.52,152.71,MARYBOROUGH,1956,25.7
040126,-25.52,152.71,MARYBOROUGH,1957,26.0
040126,-25.52,152.71,MARYBOROUGH,1958,26.6
040126,-25.52,152.71,MARYBOROUGH,1959,25.6
040126,-25.52,152.71,MARYBOROUGH,1960,25.9
040126,-25.52,152.71,MARYBOROUGH,1961,25.7
040126,-25.52,152.71,MARYBOROUGH,1962,26.2
040126,-25.52,152.71,MARYBOROUGH,1963,25.9
040126,-25.52,152.71,MARYBOROUGH,1964,26.4
040126,-25.52,152.71,MARYBOROUGH,1965,26.2
040126,-25.52,152.71,MARYBOROUGH,1966,26.0
040126,-25.52,152.71,MARYBOROUGH,1967,25.7
040126,-25.52,152.71,MARYBOROUGH,1968,26.6
040126,-25.52,152.71,MARYBOROUGH,1969,26.7
040126,-25.52,152.71,MARYBOROUGH,1970,26.6
040126,-25.52,152.71,MARYBOROUGH,1971,26.1
040126,-25.52,152.71,MARYBOROUGH,1972,26.1
