,station_number,lat,long,station_name,country,year,tmean,tmax,tmin_x,tmin_y,tmin,rainfall
26936,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1932,,,,,,389.9
26937,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1933,,,,,,441.7
26938,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1934,,,,,,607.2
26939,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1935,,,,,,242.9
26940,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1936,,,,,,494.3
26941,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1937,,,,,,219.4
26942,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1938,,,,,,350.6
26943,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1939,,,,,,529.7
26944,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1940,,,,,,247.4
26945,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1941,,,,,,464.9
26946,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1942,,,,,,516.1
26947,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1943,,,,,,392.0
26948,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1944,,,,,,307.8
26949,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1945,,,,,,581.0
26950,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1946,,,,,,305.0
26951,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1947,,,,,,578.6
26952,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1948,,,,,,520.4
26953,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1949,,,,,,573.0
26954,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1950,,,,,,1209.3
26955,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1951,,,,,,336.3
26956,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1952,,,,,,596.2
26957,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1953,,,,,,405.7
26958,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1954,,,,,,452.5
26959,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1955,,,,,,871.3
26960,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1956,,,,,,1035.0
26961,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1957,,,,,,263.9
26962,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1958,,,,,,538.9
26963,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1959,,,,,,700.9
26964,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1960,,,,,,551.6
26965,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1961,,,,,,474.2
26966,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1962,,,,,,461.6
26967,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1963,,,,,,717.3
26968,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1964,,,,,,453.1
26969,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1965,,,,,,273.5
26970,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1966,,,,,,473.3
26971,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1967,,,,,,228.2
26972,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1968,,,,,,439.2
26973,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1969,,,,,,785.3
26974,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1970,,,,,,516.2
26975,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1971,,,,,,494.8
26976,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1972,,,,,,304.1
26977,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1973,,,,,,891.9
26978,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1974,,,,,,602.0
26979,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1975,,,,,,416.5
26980,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1976,,,,,,687.8
26981,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1977,,,,,,393.7
26982,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1978,,,,,,659.1
26983,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1979,,,,,,364.6
26984,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1980,,,,,,361.1
26985,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1981,,,,,,429.8
26986,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1982,,,,,,265.0
26987,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1983,,,,,,612.2
26988,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1984,,,,,,543.2
26989,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1985,,,,,,440.8
26990,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1986,,,,,,353.1
26991,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1987,,,,,,457.2
26992,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1988,,,,,,636.1
26993,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1989,,,,,,625.5
26994,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1990,,,,,,726.1
26995,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1991,,,,,,455.3
26996,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1992,,,,,,629.4
26997,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1993,,,,,,504.9
26998,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1994,,,,,,238.7
26999,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1995,,,,,,434.6
27000,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1996,,,,,,567.3
27001,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1997,,,,,,375.1
27002,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1998,,,,,,676.3
27003,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,1999,,,,,,537.0
27004,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,2000,,,,,,653.3
27005,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,2001,,,,,,416.4
27006,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,2002,,,,,,331.9
27007,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,2003,,,,,,550.1
27008,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,2004,,,,,,339.8
27009,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,2005,,,,,,510.6
27010,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,2006,,,,,,207.5
27011,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,2007,,,,,,522.7
27012,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,2008,,,,,,512.2
27013,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,2009,,,,,,408.2
27014,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,2010,,,,,,885.8
27015,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,2011,,,,,,585.0
27016,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,2012,,,,,,421.2
27017,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,2013,,,,,,335.6
27018,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,2014,,,,,,431.4
27019,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,2015,,,,,,540.2
27020,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,2016,,,,,,751.0
27021,51049,-31.99,147.95,TRANGIE RESEARCH STATION AWS,Australia,2017,,,,,,349.6
27022,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1888,,,,,,334.2
27023,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1889,,,,,,707.6
27024,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1890,,,,,,705.0
27025,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1891,,,,,,795.4
27026,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1892,,,,,,555.4
27027,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1893,,,,,,679.4
27028,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1894,,,,,,783.5
27029,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1895,,,,,,463.0
27030,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1896,,,,,,457.3
27031,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1897,,,,,,440.3
27032,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1898,,,,,,364.1
27033,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1899,,,,,,455.5
27034,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1900,,,,,,677.6
27035,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1901,,,,,,431.1
27036,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1902,,,,,,314.3
27037,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1903,,,,,,551.0
27038,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1904,,,,,,445.3
27039,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1905,,,,,,503.7
27040,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1906,,,,,,725.4
27041,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1907,,,,,,388.3
27042,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1908,,,,,,437.2
27043,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1909,,,,,,520.8
27044,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,2013,,,,,,398.2
27045,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,2014,,,,,,478.2
27046,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,2015,,,,,,648.0
27047,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,2016,,,,,,778.8
27048,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,2017,,,,,,447.0
27049,9519,-33.54,115.02,CAPE NATURALISTE,Australia,1904,,,,,,762.9
27050,9519,-33.54,115.02,CAPE NATURALISTE,Australia,1905,,,,,,741.0
27051,9519,-33.54,115.02,CAPE NATURALISTE,Australia,1906,,,,,,793.1
27052,9519,-33.54,115.02,CAPE NATURALISTE,Australia,1907,,,,,,1020.5
27053,9519,-33.54,115.02,CAPE NATURALISTE,Australia,1908,,,,,,797.5
27054,9519,-33.54,115.02,CAPE NATURALISTE,Australia,1909,,,,,,897.4
27055,9519,-33.54,115.02,CAPE NATURALISTE,Australia,2013,,,,,,798.6
27056,9519,-33.54,115.02,CAPE NATURALISTE,Australia,2014,,,,,,619.2
27057,9519,-33.54,115.02,CAPE NATURALISTE,Australia,2015,,,,,,619.0
27058,9519,-33.54,115.02,CAPE NATURALISTE,Australia,2016,,,,,,716.6
27059,9519,-33.54,115.02,CAPE NATURALISTE,Australia,2017,,,,,,596.8
27060,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1873,,,,,,1100.8
27061,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1874,,,,,,1064.9
27062,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1875,,,,,,1244.8
27063,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1876,,,,,,1094.5
27064,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1877,,,,,,1041.9
27065,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1878,,,,,,1133.6
27066,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1879,,,,,,1005.7
27067,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1880,,,,,,1439.2
27068,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1881,,,,,,1035.1
27069,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1882,,,,,,985.9
27070,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1883,,,,,,948.9
27071,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1884,,,,,,955.9
27072,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1885,,,,,,1133.8
27073,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1886,,,,,,1199.3
27074,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1887,,,,,,1112.9
27075,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1888,,,,,,1038.9
27076,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1889,,,,,,1111.1
27077,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1890,,,,,,1210.1
27078,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1891,,,,,,1015.2
27079,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1892,,,,,,1142.9
27080,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1893,,,,,,947.4
27081,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1894,,,,,,1184.3
27082,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1895,,,,,,1077.7
27083,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1896,,,,,,1099.0
27084,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1897,,,,,,1089.2
27085,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1898,,,,,,999.5
27086,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1899,,,,,,1084.1
27087,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1900,,,,,,1087.5
27088,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1901,,,,,,1136.8
27089,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1902,,,,,,897.2
27090,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1903,,,,,,1109.7
27091,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1904,,,,,,810.8
27092,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1905,,,,,,1038.3
27093,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1906,,,,,,1109.9
27094,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1907,,,,,,876.6
27095,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1908,,,,,,785.4
27096,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,1909,,,,,,979.3
27097,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,2013,,,,,,1359.0
27098,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,2014,,,,,,896.4
27099,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,2015,,,,,,708.4
27100,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,2016,,,,,,1446.8
27101,85096,-39.13,146.42,WILSONS PROMONTORY LIGHTHOUSE,Australia,2017,,,,,,1151.4
27102,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1898,,,,,,472.2
27103,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1899,,,,,,399.8
27104,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1900,,,,,,481.6
27105,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1901,,,,,,344.1
27106,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1902,,,,,,242.1
27107,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1903,,,,,,876.0
27108,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1904,,,,,,556.1
27109,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1905,,,,,,394.4
27110,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1906,,,,,,899.5
27111,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1907,,,,,,604.6
27112,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1908,,,,,,632.0
27113,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1909,,,,,,667.6
27114,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1910,,,,,,772.1
27115,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1911,,,,,,747.2
27116,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1912,,,,,,557.0
27117,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1913,,,,,,582.6
27118,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1914,,,,,,683.6
27119,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1915,,,,,,281.4
27120,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1916,,,,,,798.7
27121,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1917,,,,,,958.6
27122,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1918,,,,,,389.0
27123,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1919,,,,,,437.2
27124,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1920,,,,,,699.7
27125,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1921,,,,,,748.7
27126,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1922,,,,,,385.1
27127,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1923,,,,,,324.2
27128,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1924,,,,,,1011.1
27129,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1925,,,,,,470.9
27130,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1926,,,,,,553.3
27131,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1927,,,,,,625.6
27132,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1928,,,,,,508.8
27133,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1929,,,,,,444.0
27134,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1930,,,,,,448.8
27135,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1931,,,,,,553.5
27136,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1932,,,,,,334.5
27137,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1933,,,,,,574.0
27138,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1934,,,,,,539.0
27139,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1935,,,,,,376.2
27140,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1936,,,,,,501.1
27141,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1937,,,,,,475.0
27142,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1938,,,,,,581.3
27143,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1939,,,,,,563.7
27144,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1940,,,,,,765.9
27145,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1941,,,,,,552.7
27146,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1942,,,,,,643.1
27147,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1943,,,,,,491.3
27148,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1944,,,,,,372.2
27149,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1945,,,,,,483.4
27150,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1946,,,,,,219.7
27151,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1947,,,,,,877.0
27152,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1948,,,,,,526.9
27153,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1949,,,,,,598.3
27154,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1950,,,,,,892.9
27155,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1951,,,,,,314.2
27156,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1952,,,,,,516.9
27157,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1953,,,,,,658.0
27158,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1954,,,,,,1069.8
27159,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1955,,,,,,820.1
27160,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1956,,,,,,898.8
27161,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1957,,,,,,262.7
27162,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1958,,,,,,742.8
27163,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1959,,,,,,868.4
27164,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1960,,,,,,376.8
27165,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1961,,,,,,840.4
27166,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1962,,,,,,721.6
27167,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1963,,,,,,639.6
27168,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1964,,,,,,470.5
27169,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1965,,,,,,459.5
27170,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1966,,,,,,503.9
27171,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1967,,,,,,622.2
27172,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1968,,,,,,564.3
27173,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1969,,,,,,552.1
27174,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1970,,,,,,612.1
27175,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1971,,,,,,773.7
27176,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1972,,,,,,636.1
27177,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1973,,,,,,771.0
27178,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1974,,,,,,530.0
27179,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1975,,,,,,696.6
27180,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1976,,,,,,485.2
27181,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1977,,,,,,470.5
27182,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1978,,,,,,900.3
27183,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1979,,,,,,451.2
27184,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1980,,,,,,364.5
27185,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1981,,,,,,642.5
27186,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1982,,,,,,408.2
27187,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1983,,,,,,870.0
27188,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1984,,,,,,815.8
27189,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1985,,,,,,612.2
27190,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1986,,,,,,452.1
27191,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1987,,,,,,401.6
27192,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1988,,,,,,675.9
27193,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1989,,,,,,766.6
27194,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1990,,,,,,559.5
27195,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1991,,,,,,466.7
27196,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1992,,,,,,467.3
27197,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1993,,,,,,443.0
27198,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1994,,,,,,461.5
27199,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1995,,,,,,655.7
27200,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1996,,,,,,571.7
27201,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1997,,,,,,522.1
27202,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1998,,,,,,698.9
27203,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,1999,,,,,,567.4
27204,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,2000,,,,,,584.3
27205,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,2001,,,,,,583.2
27206,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,2002,,,,,,383.6
27207,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,2003,,,,,,529.7
27208,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,2004,,,,,,782.8
27209,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,2005,,,,,,99999.9
27210,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,2006,,,,,,278.4
27211,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,2007,,,,,,99999.9
27212,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,2008,,,,,,99999.9
27213,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,2009,,,,,,99999.9
27214,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,2010,,,,,,99999.9
27215,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,2011,,,,,,99999.9
27216,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,2012,,,,,,99999.9
27217,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,2013,,,,,,99999.9
27218,43038,-26.58,149.19,WALLUMBILLA POST OFFICE,Australia,2014,,,,,,422.2
