station_number,lat,long,station_name,year,rainfall
010149,-31.34,117.82,CODG CODGEN,1977,217.3
010149,-31.34,117.82,CODG CODGEN,1978,359.8
010149,-31.34,117.82,CODG CODGEN,1979,288.2
010149,-31.34,117.82,CODG CODGEN,1980,161.6
010149,-31.34,117.82,CODG CODGEN,1981,362.4
010149,-31.34,117.82,CODG CODGEN,1982,271.4
010149,-31.34,117.82,CODG CODGEN,1983,349.9
010149,-31.34,117.82,CODG CODGEN,1984,415.8
010149,-31.34,117.82,CODG CODGEN,1985,249.8
010149,-31.34,117.82,CODG CODGEN,1986,358.3
010149,-31.34,117.82,CODG CODGEN,1987,298.6
010149,-31.34,117.82,CODG CODGEN,1988,392.6
010149,-31.34,117.82,CODG CODGEN,1989,319.8
010149,-31.34,117.82,CODG CODGEN,1990,408.6
010149,-31.34,117.82,CODG CODGEN,1991,331.2
010149,-31.34,117.82,CODG CODGEN,1992,493.7
010149,-31.34,117.82,CODG CODGEN,1993,372.0
010149,-31.34,117.82,CODG CODGEN,1994,202.6
010149,-31.34,117.82,CODG CODGEN,1995,409.4
010149,-31.34,117.82,CODG CODGEN,1996,351.2
010149,-31.34,117.82,CODG CODGEN,1997,305.4
010149,-31.34,117.82,CODG CODGEN,1998,361.8
010149,-31.34,117.82,CODG CODGEN,1999,589.8
010149,-31.34,117.82,CODG CODGEN,2000,330.5
010149,-31.34,117.82,CODG CODGEN,2001,287.3
010149,-31.34,117.82,CODG CODGEN,2002,214.4
010149,-31.34,117.82,CODG CODGEN,2003,395.2
010149,-31.34,117.82,CODG CODGEN,2004,314.1
010149,-31.34,117.82,CODG CODGEN,2005,324.8
010149,-31.34,117.82,CODG CODGEN,2006,384.0
010149,-31.34,117.82,CODG CODGEN,2007,238.1
010149,-31.34,117.82,CODG CODGEN,2008,284.6
010149,-31.34,117.82,CODG CODGEN,2009,261.1
010149,-31.34,117.82,CODG CODGEN,2010,151.6
010149,-31.34,117.82,CODG CODGEN,2011,531.4
010149,-31.34,117.82,CODG CODGEN,2012,384.4
010149,-31.34,117.82,CODG CODGEN,2013,318.4
010149,-31.34,117.82,CODG CODGEN,2014,291.6
010149,-31.34,117.82,CODG CODGEN,2015,367.0
010149,-31.34,117.82,CODG CODGEN,2016,396.8
010149,-31.34,117.82,CODG CODGEN,2017,296.2
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1957,237.7
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1958,244.2
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1959,125.4
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1960,307.7
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1961,38.0
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1962,199.7
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1963,149.1
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1964,141.2
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1965,127.3
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1966,250.3
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1967,320.6
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1968,342.5
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1969,321.7
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1970,143.7
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1971,246.4
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1972,116.8
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1973,547.6
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1974,782.4
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1975,304.2
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1976,158.6
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1977,189.8
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1978,273.3
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1979,245.0
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1980,277.0
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1981,249.6
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1982,401.2
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1983,425.2
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1984,217.0
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1985,83.6
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1986,201.4
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1987,261.0
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1988,234.6
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1989,424.2
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1990,158.2
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1991,238.0
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1992,298.4
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1993,297.0
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1994,183.2
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1995,254.6
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1996,183.8
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1997,285.0
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1998,375.4
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,1999,535.0
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,2000,617.0
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,2001,843.4
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,2002,156.0
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,2003,460.6
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,2004,230.4
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,2005,315.6
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,2006,257.0
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,2007,279.6
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,2008,237.6
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,2009,167.2
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,2010,337.6
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,2011,554.6
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,2012,233.2
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,2013,300.6
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,2014,343.2
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,2015,250.0
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,2016,517.8
013017,-25.04,128.29,GILES METEOROLOGICAL OFFICE,2017,375.4
003030,-18.68,121.78,BIDYADANGA,1891,66.6
003030,-18.68,121.78,BIDYADANGA,1892,325.2
003030,-18.68,121.78,BIDYADANGA,1893,474.4
003030,-18.68,121.78,BIDYADANGA,1894,526.0
003030,-18.68,121.78,BIDYADANGA,1895,320.1
003030,-18.68,121.78,BIDYADANGA,1896,746.3
003030,-18.68,121.78,BIDYADANGA,1897,523.9
003030,-18.68,121.78,BIDYADANGA,1898,969.6
003030,-18.68,121.78,BIDYADANGA,1899,659.6
003030,-18.68,121.78,BIDYADANGA,1900,389.1
003030,-18.68,121.78,BIDYADANGA,1901,643.2
003030,-18.68,121.78,BIDYADANGA,1902,690.7
003030,-18.68,121.78,BIDYADANGA,1903,343.4
003030,-18.68,121.78,BIDYADANGA,1904,430.6
003030,-18.68,121.78,BIDYADANGA,1905,241.1
003030,-18.68,121.78,BIDYADANGA,1906,639.0
003030,-18.68,121.78,BIDYADANGA,1907,573.3
003030,-18.68,121.78,BIDYADANGA,1908,435.4
003030,-18.68,121.78,BIDYADANGA,1909,398.2
003030,-18.68,121.78,BIDYADANGA,1910,400.5
003030,-18.68,121.78,BIDYADANGA,1911,332.4
003030,-18.68,121.78,BIDYADANGA,1912,610.4
003030,-18.68,121.78,BIDYADANGA,1913,295.5
003030,-18.68,121.78,BIDYADANGA,1914,594.1
003030,-18.68,121.78,BIDYADANGA,1915,569.9
003030,-18.68,121.78,BIDYADANGA,1916,481.6
003030,-18.68,121.78,BIDYADANGA,1917,521.4
003030,-18.68,121.78,BIDYADANGA,1918,716.8
003030,-18.68,121.78,BIDYADANGA,1919,433.0
003030,-18.68,121.78,BIDYADANGA,1920,336.8
003030,-18.68,121.78,BIDYADANGA,1921,410.7
003030,-18.68,121.78,BIDYADANGA,1922,420.2
003030,-18.68,121.78,BIDYADANGA,1923,438.4
003030,-18.68,121.78,BIDYADANGA,1924,55.9
003030,-18.68,121.78,BIDYADANGA,1925,518.4
003030,-18.68,121.78,BIDYADANGA,1926,1046.5
003030,-18.68,121.78,BIDYADANGA,1927,835.9
003030,-18.68,121.78,BIDYADANGA,1928,304.1
003030,-18.68,121.78,BIDYADANGA,1929,250.5
003030,-18.68,121.78,BIDYADANGA,1930,389.7
003030,-18.68,121.78,BIDYADANGA,1931,647.7
003030,-18.68,121.78,BIDYADANGA,1932,649.4
003030,-18.68,121.78,BIDYADANGA,1933,350.4
003030,-18.68,121.78,BIDYADANGA,1934,808.6
003030,-18.68,121.78,BIDYADANGA,1935,471.7
003030,-18.68,121.78,BIDYADANGA,1936,302.8
003030,-18.68,121.78,BIDYADANGA,1937,235.8
003030,-18.68,121.78,BIDYADANGA,1938,368.0
003030,-18.68,121.78,BIDYADANGA,1939,273.3
003030,-18.68,121.78,BIDYADANGA,1940,506.4
003030,-18.68,121.78,BIDYADANGA,1941,281.3
003030,-18.68,121.78,BIDYADANGA,1942,951.1
003030,-18.68,121.78,BIDYADANGA,1943,570.0
003030,-18.68,121.78,BIDYADANGA,1944,177.3
003030,-18.68,121.78,BIDYADANGA,1945,306.6
003030,-18.68,121.78,BIDYADANGA,1946,273.2
003030,-18.68,121.78,BIDYADANGA,1947,456.8
003030,-18.68,121.78,BIDYADANGA,1948,548.9
003030,-18.68,121.78,BIDYADANGA,1949,354.9
003030,-18.68,121.78,BIDYADANGA,1950,445.4
003030,-18.68,121.78,BIDYADANGA,1951,179.5
003030,-18.68,121.78,BIDYADANGA,1952,163.3
003030,-18.68,121.78,BIDYADANGA,1953,215.0
003030,-18.68,121.78,BIDYADANGA,1954,589.4
003030,-18.68,121.78,BIDYADANGA,1955,518.5
003030,-18.68,121.78,BIDYADANGA,1956,673.1
003030,-18.68,121.78,BIDYADANGA,1957,553.4
003030,-18.68,121.78,BIDYADANGA,1958,81.1
003030,-18.68,121.78,BIDYADANGA,1959,144.5
003030,-18.68,121.78,BIDYADANGA,1960,480.4
003030,-18.68,121.78,BIDYADANGA,1961,245.7
003030,-18.68,121.78,BIDYADANGA,1962,785.8
003030,-18.68,121.78,BIDYADANGA,1963,548.6
003030,-18.68,121.78,BIDYADANGA,1964,903.7
003030,-18.68,121.78,BIDYADANGA,1965,318.5
003030,-18.68,121.78,BIDYADANGA,1966,395.3
003030,-18.68,121.78,BIDYADANGA,1967,440.4
003030,-18.68,121.78,BIDYADANGA,1968,755.9
003030,-18.68,121.78,BIDYADANGA,1969,365.3
003030,-18.68,121.78,BIDYADANGA,1970,428.2
003030,-18.68,121.78,BIDYADANGA,1971,856.7
003030,-18.68,121.78,BIDYADANGA,1972,292.3
003030,-18.68,121.78,BIDYADANGA,1973,446.4
003030,-18.68,121.78,BIDYADANGA,1974,855.0
003030,-18.68,121.78,BIDYADANGA,1975,406.6
003030,-18.68,121.78,BIDYADANGA,1976,565.8
003030,-18.68,121.78,BIDYADANGA,1977,489.8
003030,-18.68,121.78,BIDYADANGA,1978,762.2
003030,-18.68,121.78,BIDYADANGA,1979,398.2
003030,-18.68,121.78,BIDYADANGA,1980,596.4
003030,-18.68,121.78,BIDYADANGA,1981,842.0
003030,-18.68,121.78,BIDYADANGA,1982,1048.5
003030,-18.68,121.78,BIDYADANGA,1983,646.0
003030,-18.68,121.78,BIDYADANGA,1984,685.8
003030,-18.68,121.78,BIDYADANGA,1985,436.1
003030,-18.68,121.78,BIDYADANGA,1986,213.2
003030,-18.68,121.78,BIDYADANGA,1987,293.3
003030,-18.68,121.78,BIDYADANGA,1988,588.8
003030,-18.68,121.78,BIDYADANGA,1989,369.9
003030,-18.68,121.78,BIDYADANGA,1990,199.6
003030,-18.68,121.78,BIDYADANGA,1991,784.8
003030,-18.68,121.78,BIDYADANGA,1992,196.6
003030,-18.68,121.78,BIDYADANGA,1993,716.0
003030,-18.68,121.78,BIDYADANGA,1994,704.7
003030,-18.68,121.78,BIDYADANGA,1995,538.9
003030,-18.68,121.78,BIDYADANGA,1996,419.0
003030,-18.68,121.78,BIDYADANGA,1997,924.4
003030,-18.68,121.78,BIDYADANGA,1998,527.8
003030,-18.68,121.78,BIDYADANGA,1999,856.1
003030,-18.68,121.78,BIDYADANGA,2000,1542.4
003030,-18.68,121.78,BIDYADANGA,2001,677.8
003030,-18.68,121.78,BIDYADANGA,2002,471.5
003030,-18.68,121.78,BIDYADANGA,2003,369.3
003030,-18.68,121.78,BIDYADANGA,2004,888.1
003030,-18.68,121.78,BIDYADANGA,2005,277.7
003030,-18.68,121.78,BIDYADANGA,2006,471.4
003030,-18.68,121.78,BIDYADANGA,2007,605.1
003030,-18.68,121.78,BIDYADANGA,2008,550.2
003030,-18.68,121.78,BIDYADANGA,2009,425.1
003030,-18.68,121.78,BIDYADANGA,2010,376.3
003030,-18.68,121.78,BIDYADANGA,2011,674.6
003030,-18.68,121.78,BIDYADANGA,2012,1021.8
003030,-18.68,121.78,BIDYADANGA,2013,741.1
003030,-18.68,121.78,BIDYADANGA,2014,431.2
003030,-18.68,121.78,BIDYADANGA,2015,368.3
003030,-18.68,121.78,BIDYADANGA,2016,704.1
003030,-18.68,121.78,BIDYADANGA,2017,642.9
060027,-31.66,152.61,LORNE (LORNE ROAD),1910,996.3
060027,-31.66,152.61,LORNE (LORNE ROAD),1911,1288.3
060027,-31.66,152.61,LORNE (LORNE ROAD),1912,1262.8
060027,-31.66,152.61,LORNE (LORNE ROAD),1913,1501.2
060027,-31.66,152.61,LORNE (LORNE ROAD),1914,2084.6
060027,-31.66,152.61,LORNE (LORNE ROAD),1915,902.2
060027,-31.66,152.61,LORNE (LORNE ROAD),1916,1433.0
060027,-31.66,152.61,LORNE (LORNE ROAD),1917,1056.7
060027,-31.66,152.61,LORNE (LORNE ROAD),1918,877.1
060027,-31.66,152.61,LORNE (LORNE ROAD),1919,1147.8
060027,-31.66,152.61,LORNE (LORNE ROAD),1920,1037.2
060027,-31.66,152.61,LORNE (LORNE ROAD),1921,1855.1
060027,-31.66,152.61,LORNE (LORNE ROAD),1922,1726.4
060027,-31.66,152.61,LORNE (LORNE ROAD),1923,951.1
060027,-31.66,152.61,LORNE (LORNE ROAD),1924,1145.5
060027,-31.66,152.61,LORNE (LORNE ROAD),1925,1305.9
060027,-31.66,152.61,LORNE (LORNE ROAD),1926,1200.2
060027,-31.66,152.61,LORNE (LORNE ROAD),1927,1527.7
060027,-31.66,152.61,LORNE (LORNE ROAD),1928,1155.7
060027,-31.66,152.61,LORNE (LORNE ROAD),1929,2530.1
060027,-31.66,152.61,LORNE (LORNE ROAD),1930,2003.6
060027,-31.66,152.61,LORNE (LORNE ROAD),1931,1542.6
060027,-31.66,152.61,LORNE (LORNE ROAD),1932,1194.1
060027,-31.66,152.61,LORNE (LORNE ROAD),1933,1818.2
060027,-31.66,152.61,LORNE (LORNE ROAD),1934,1921.2
060027,-31.66,152.61,LORNE (LORNE ROAD),1935,1138.7
060027,-31.66,152.61,LORNE (LORNE ROAD),1936,1117.5
060027,-31.66,152.61,LORNE (LORNE ROAD),1937,1761.3
060027,-31.66,152.61,LORNE (LORNE ROAD),1938,1439.9
060027,-31.66,152.61,LORNE (LORNE ROAD),1939,1157.5
060027,-31.66,152.61,LORNE (LORNE ROAD),1940,841.0
060027,-31.66,152.61,LORNE (LORNE ROAD),1941,723.8
060027,-31.66,152.61,LORNE (LORNE ROAD),1942,1366.7
060027,-31.66,152.61,LORNE (LORNE ROAD),1943,1527.1
060027,-31.66,152.61,LORNE (LORNE ROAD),1944,808.0
060027,-31.66,152.61,LORNE (LORNE ROAD),1945,1371.5
060027,-31.66,152.61,LORNE (LORNE ROAD),1946,1013.5
060027,-31.66,152.61,LORNE (LORNE ROAD),1947,1617.5
060027,-31.66,152.61,LORNE (LORNE ROAD),1948,1246.5
060027,-31.66,152.61,LORNE (LORNE ROAD),1949,1803.0
060027,-31.66,152.61,LORNE (LORNE ROAD),1950,2740.7
060027,-31.66,152.61,LORNE (LORNE ROAD),1951,1398.7
060027,-31.66,152.61,LORNE (LORNE ROAD),1952,1557.1
060027,-31.66,152.61,LORNE (LORNE ROAD),1953,1083.0
060027,-31.66,152.61,LORNE (LORNE ROAD),1954,1940.6
060027,-31.66,152.61,LORNE (LORNE ROAD),1955,1926.4
060027,-31.66,152.61,LORNE (LORNE ROAD),1956,2076.6
060027,-31.66,152.61,LORNE (LORNE ROAD),1957,925.0
060027,-31.66,152.61,LORNE (LORNE ROAD),1958,1310.1
060027,-31.66,152.61,LORNE (LORNE ROAD),1959,2096.2
060027,-31.66,152.61,LORNE (LORNE ROAD),1960,1183.0
060027,-31.66,152.61,LORNE (LORNE ROAD),1961,1474.6
060027,-31.66,152.61,LORNE (LORNE ROAD),1962,2015.0
060027,-31.66,152.61,LORNE (LORNE ROAD),1963,2806.6
060027,-31.66,152.61,LORNE (LORNE ROAD),1964,1039.3
060027,-31.66,152.61,LORNE (LORNE ROAD),1965,847.5
060027,-31.66,152.61,LORNE (LORNE ROAD),1966,927.1
060027,-31.66,152.61,LORNE (LORNE ROAD),1967,2275.9
060027,-31.66,152.61,LORNE (LORNE ROAD),1968,1178.6
060027,-31.66,152.61,LORNE (LORNE ROAD),1969,1416.9
060027,-31.66,152.61,LORNE (LORNE ROAD),1970,1239.2
060027,-31.66,152.61,LORNE (LORNE ROAD),1971,1305.6
060027,-31.66,152.61,LORNE (LORNE ROAD),1972,1800.5
060027,-31.66,152.61,LORNE (LORNE ROAD),1973,1154.3
060027,-31.66,152.61,LORNE (LORNE ROAD),1974,2041.6
060027,-31.66,152.61,LORNE (LORNE ROAD),1975,1701.7
060027,-31.66,152.61,LORNE (LORNE ROAD),1976,1649.4
060027,-31.66,152.61,LORNE (LORNE ROAD),1977,1545.5
060027,-31.66,152.61,LORNE (LORNE ROAD),1978,1841.2
060027,-31.66,152.61,LORNE (LORNE ROAD),1979,994.5
060027,-31.66,152.61,LORNE (LORNE ROAD),1980,893.6
060027,-31.66,152.61,LORNE (LORNE ROAD),1981,1166.1
060027,-31.66,152.61,LORNE (LORNE ROAD),1982,1206.8
060027,-31.66,152.61,LORNE (LORNE ROAD),1983,1440.1
060027,-31.66,152.61,LORNE (LORNE ROAD),1984,1600.7
060027,-31.66,152.61,LORNE (LORNE ROAD),1985,1919.1
060027,-31.66,152.61,LORNE (LORNE ROAD),1986,1073.0
060027,-31.66,152.61,LORNE (LORNE ROAD),1987,1117.2
060027,-31.66,152.61,LORNE (LORNE ROAD),1988,1832.4
060027,-31.66,152.61,LORNE (LORNE ROAD),1989,1863.5
060027,-31.66,152.61,LORNE (LORNE ROAD),1990,1863.5
060027,-31.66,152.61,LORNE (LORNE ROAD),1991,802.4
060027,-31.66,152.61,LORNE (LORNE ROAD),1992,1241.1
060027,-31.66,152.61,LORNE (LORNE ROAD),1993,956.0
060027,-31.66,152.61,LORNE (LORNE ROAD),1994,729.0
060027,-31.66,152.61,LORNE (LORNE ROAD),1995,2020.5
060027,-31.66,152.61,LORNE (LORNE ROAD),1996,1873.0
060027,-31.66,152.61,LORNE (LORNE ROAD),1997,1496.5
060027,-31.66,152.61,LORNE (LORNE ROAD),1998,1496.0
060027,-31.66,152.61,LORNE (LORNE ROAD),1999,2010.0
060027,-31.66,152.61,LORNE (LORNE ROAD),2000,1266.0
060027,-31.66,152.61,LORNE (LORNE ROAD),2001,1403.0
060027,-31.66,152.61,LORNE (LORNE ROAD),2002,1047.0
060027,-31.66,152.61,LORNE (LORNE ROAD),2003,1214.0
060027,-31.66,152.61,LORNE (LORNE ROAD),2004,1405.0
060027,-31.66,152.61,LORNE (LORNE ROAD),2005,1345.0
060027,-31.66,152.61,LORNE (LORNE ROAD),2006,1257.0
060027,-31.66,152.61,LORNE (LORNE ROAD),2007,1509.0
060027,-31.66,152.61,LORNE (LORNE ROAD),2008,1659.0
060027,-31.66,152.61,LORNE (LORNE ROAD),2009,2104.0
060027,-31.66,152.61,LORNE (LORNE ROAD),2010,1274.0
060027,-31.66,152.61,LORNE (LORNE ROAD),2011,1812.0
060027,-31.66,152.61,LORNE (LORNE ROAD),2012,1347.0
060027,-31.66,152.61,LORNE (LORNE ROAD),2013,2001.0
060027,-31.66,152.61,LORNE (LORNE ROAD),2014,99999.9
060027,-31.66,152.61,LORNE (LORNE ROAD),2015,1646.0
079036,-36.74,141.94,NATIMUK,1907,445.0
079036,-36.74,141.94,NATIMUK,1908,455.5
079036,-36.74,141.94,NATIMUK,1909,511.9
079036,-36.74,141.94,NATIMUK,1910,597.2
079036,-36.74,141.94,NATIMUK,1911,483.3
079036,-36.74,141.94,NATIMUK,1912,406.0
079036,-36.74,141.94,NATIMUK,1913,432.3
079036,-36.74,141.94,NATIMUK,1914,298.5
079036,-36.74,141.94,NATIMUK,1915,480.7
079036,-36.74,141.94,NATIMUK,1916,584.5
079036,-36.74,141.94,NATIMUK,1917,471.2
079036,-36.74,141.94,NATIMUK,1918,385.9
079036,-36.74,141.94,NATIMUK,1919,362.6
079036,-36.74,141.94,NATIMUK,1920,473.2
079036,-36.74,141.94,NATIMUK,1921,459.5
079036,-36.74,141.94,NATIMUK,1922,439.9
079036,-36.74,141.94,NATIMUK,1923,471.7
079036,-36.74,141.94,NATIMUK,1924,564.3
079036,-36.74,141.94,NATIMUK,1925,303.6
079036,-36.74,141.94,NATIMUK,1926,428.4
079036,-36.74,141.94,NATIMUK,1927,341.6
079036,-36.74,141.94,NATIMUK,1928,470.4
079036,-36.74,141.94,NATIMUK,1929,413.7
079036,-36.74,141.94,NATIMUK,1930,507.0
079036,-36.74,141.94,NATIMUK,1931,429.3
079036,-36.74,141.94,NATIMUK,1932,442.8
079036,-36.74,141.94,NATIMUK,1933,520.7
079036,-36.74,141.94,NATIMUK,1934,414.1
079036,-36.74,141.94,NATIMUK,1935,396.7
079036,-36.74,141.94,NATIMUK,1936,527.6
079036,-36.74,141.94,NATIMUK,1937,500.4
079036,-36.74,141.94,NATIMUK,1938,238.2
079036,-36.74,141.94,NATIMUK,1939,480.3
079036,-36.74,141.94,NATIMUK,1940,325.1
079036,-36.74,141.94,NATIMUK,1941,553.9
079036,-36.74,141.94,NATIMUK,1942,558.4
079036,-36.74,141.94,NATIMUK,1943,343.3
079036,-36.74,141.94,NATIMUK,1944,254.8
079036,-36.74,141.94,NATIMUK,1945,390.8
079036,-36.74,141.94,NATIMUK,1946,603.2
079036,-36.74,141.94,NATIMUK,1947,581.8
079036,-36.74,141.94,NATIMUK,1948,599.6
079036,-36.74,141.94,NATIMUK,1949,485.2
079036,-36.74,141.94,NATIMUK,1950,495.1
079036,-36.74,141.94,NATIMUK,1951,511.5
079036,-36.74,141.94,NATIMUK,1952,510.5
079036,-36.74,141.94,NATIMUK,1953,492.9
079036,-36.74,141.94,NATIMUK,1954,416.3
079036,-36.74,141.94,NATIMUK,1955,542.6
079036,-36.74,141.94,NATIMUK,1956,583.0
079036,-36.74,141.94,NATIMUK,1957,395.0
079036,-36.74,141.94,NATIMUK,1958,414.4
079036,-36.74,141.94,NATIMUK,1959,396.7
079036,-36.74,141.94,NATIMUK,1960,538.3
079036,-36.74,141.94,NATIMUK,1961,357.5
079036,-36.74,141.94,NATIMUK,1962,467.6
079036,-36.74,141.94,NATIMUK,1963,405.1
079036,-36.74,141.94,NATIMUK,1964,646.7
079036,-36.74,141.94,NATIMUK,1965,380.4
079036,-36.74,141.94,NATIMUK,1966,393.7
079036,-36.74,141.94,NATIMUK,1967,206.1
079036,-36.74,141.94,NATIMUK,1968,443.2
079036,-36.74,141.94,NATIMUK,1969,392.9
079036,-36.74,141.94,NATIMUK,1970,418.5
079036,-36.74,141.94,NATIMUK,1971,509.3
079036,-36.74,141.94,NATIMUK,1972,351.0
079036,-36.74,141.94,NATIMUK,1973,639.3
079036,-36.74,141.94,NATIMUK,1974,627.5
079036,-36.74,141.94,NATIMUK,1975,518.9
079036,-36.74,141.94,NATIMUK,1976,318.9
079036,-36.74,141.94,NATIMUK,1977,312.6
079036,-36.74,141.94,NATIMUK,1978,469.8
079036,-36.74,141.94,NATIMUK,1979,518.0
079036,-36.74,141.94,NATIMUK,1980,439.8
079036,-36.74,141.94,NATIMUK,1981,534.4
079036,-36.74,141.94,NATIMUK,1982,183.1
079036,-36.74,141.94,NATIMUK,1983,507.6
079036,-36.74,141.94,NATIMUK,1984,400.4
079036,-36.74,141.94,NATIMUK,1985,364.0
079036,-36.74,141.94,NATIMUK,1986,495.2
079036,-36.74,141.94,NATIMUK,1987,455.7
079036,-36.74,141.94,NATIMUK,1988,471.3
079036,-36.74,141.94,NATIMUK,1989,385.2
079036,-36.74,141.94,NATIMUK,1990,370.8
079036,-36.74,141.94,NATIMUK,1991,462.8
079036,-36.74,141.94,NATIMUK,1992,607.7
079036,-36.74,141.94,NATIMUK,1993,500.7
079036,-36.74,141.94,NATIMUK,1994,289.2
079036,-36.74,141.94,NATIMUK,1995,443.0
079036,-36.74,141.94,NATIMUK,1996,99999.9
079036,-36.74,141.94,NATIMUK,1997,99999.9
079036,-36.74,141.94,NATIMUK,1998,384.1
079036,-36.74,141.94,NATIMUK,1999,394.7
079036,-36.74,141.94,NATIMUK,2000,349.0
079036,-36.74,141.94,NATIMUK,2001,368.6
079036,-36.74,141.94,NATIMUK,2002,256.2
079036,-36.74,141.94,NATIMUK,2003,470.4
079036,-36.74,141.94,NATIMUK,2004,382.3
079036,-36.74,141.94,NATIMUK,2005,425.9
079036,-36.74,141.94,NATIMUK,2006,219.2
079036,-36.74,141.94,NATIMUK,2007,433.6
079036,-36.74,141.94,NATIMUK,2008,326.2
079036,-36.74,141.94,NATIMUK,2009,411.6
079036,-36.74,141.94,NATIMUK,2010,99999.9
079036,-36.74,141.94,NATIMUK,2011,542.2
079036,-36.74,141.94,NATIMUK,2012,324.8
079036,-36.74,141.94,NATIMUK,2013,99999.9
079036,-36.74,141.94,NATIMUK,2014,250.6
079036,-36.74,141.94,NATIMUK,2015,261.2
079036,-36.74,141.94,NATIMUK,2016,606.1
043026,-26.77,148.35,NORMANDY,1910,841.2
043026,-26.77,148.35,NORMANDY,1911,632.0
043026,-26.77,148.35,NORMANDY,1912,520.4
043026,-26.77,148.35,NORMANDY,1913,605.5
043026,-26.77,148.35,NORMANDY,1914,612.3
043026,-26.77,148.35,NORMANDY,1915,223.8
043026,-26.77,148.35,NORMANDY,1916,626.2
043026,-26.77,148.35,NORMANDY,1917,1047.9
043026,-26.77,148.35,NORMANDY,1918,518.3
043026,-26.77,148.35,NORMANDY,1919,370.8
043026,-26.77,148.35,NORMANDY,1920,761.0
043026,-26.77,148.35,NORMANDY,1921,1044.4
043026,-26.77,148.35,NORMANDY,1922,355.9
043026,-26.77,148.35,NORMANDY,1923,216.3
043026,-26.77,148.35,NORMANDY,1924,1021.4
043026,-26.77,148.35,NORMANDY,1925,527.6
043026,-26.77,148.35,NORMANDY,1926,443.9
043026,-26.77,148.35,NORMANDY,1927,595.6
043026,-26.77,148.35,NORMANDY,1928,674.0
