station_number,lat,long,station_name,year,tmin
052088,-30.04,148.12,WALGETT AIRPORT AWS,1975,12.5
052088,-30.04,148.12,WALGETT AIRPORT AWS,1976,11.6
052088,-30.04,148.12,WALGETT AIRPORT AWS,1977,12.6
052088,-30.04,148.12,WALGETT AIRPORT AWS,1978,12.8
052088,-30.04,148.12,WALGETT AIRPORT AWS,1979,13.1
052088,-30.04,148.12,WALGETT AIRPORT AWS,1980,13.1
052088,-30.04,148.12,WALGETT AIRPORT AWS,1981,13.3
052088,-30.04,148.12,WALGETT AIRPORT AWS,1982,12.7
052088,-30.04,148.12,WALGETT AIRPORT AWS,1983,13.9
052088,-30.04,148.12,WALGETT AIRPORT AWS,1984,13.0
052088,-30.04,148.12,WALGETT AIRPORT AWS,1985,12.9
052088,-30.04,148.12,WALGETT AIRPORT AWS,1986,12.4
052088,-30.04,148.12,WALGETT AIRPORT AWS,1987,12.8
052088,-30.04,148.12,WALGETT AIRPORT AWS,1988,13.1
052088,-30.04,148.12,WALGETT AIRPORT AWS,1989,12.7
052088,-30.04,148.12,WALGETT AIRPORT AWS,1990,12.7
052088,-30.04,148.12,WALGETT AIRPORT AWS,1991,12.8
052088,-30.04,148.12,WALGETT AIRPORT AWS,1992,12.2
052088,-30.04,148.12,WALGETT AIRPORT AWS,1993,12.6
052088,-30.04,148.12,WALGETT AIRPORT AWS,1994,11.4
052088,-30.04,148.12,WALGETT AIRPORT AWS,1995,12.3
052088,-30.04,148.12,WALGETT AIRPORT AWS,1996,12.1
052088,-30.04,148.12,WALGETT AIRPORT AWS,1997,12.1
052088,-30.04,148.12,WALGETT AIRPORT AWS,1998,12.6
052088,-30.04,148.12,WALGETT AIRPORT AWS,1999,11.5
052088,-30.04,148.12,WALGETT AIRPORT AWS,2000,11.6
052088,-30.04,148.12,WALGETT AIRPORT AWS,2001,11.3
052088,-30.04,148.12,WALGETT AIRPORT AWS,2002,11.5
052088,-30.04,148.12,WALGETT AIRPORT AWS,2003,12.1
052088,-30.04,148.12,WALGETT AIRPORT AWS,2004,11.5
052088,-30.04,148.12,WALGETT AIRPORT AWS,2005,12.2
052088,-30.04,148.12,WALGETT AIRPORT AWS,2006,12.1
052088,-30.04,148.12,WALGETT AIRPORT AWS,2007,99999.9
052088,-30.04,148.12,WALGETT AIRPORT AWS,2008,11.1
052088,-30.04,148.12,WALGETT AIRPORT AWS,2009,12.4
052088,-30.04,148.12,WALGETT AIRPORT AWS,2010,11.6
052088,-30.04,148.12,WALGETT AIRPORT AWS,2011,11.7
052088,-30.04,148.12,WALGETT AIRPORT AWS,2012,99999.9
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1910,16.1
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1911,15.4
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1912,16.0
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1913,15.1
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1914,17.0
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1915,17.2
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1916,16.9
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1917,16.1
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1918,15.7
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1919,17.0
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1920,18.2
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1921,17.5
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1922,15.8
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1923,16.1
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1924,16.0
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1925,15.1
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1926,16.8
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1927,15.7
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1928,17.4
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1929,15.6
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1930,16.2
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1931,15.9
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1932,17.0
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1933,16.6
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1934,17.4
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1935,17.3
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1936,16.8
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1937,16.6
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1938,16.8
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1939,16.6
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1940,16.3
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1941,15.5
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1942,17.9
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1943,16.5
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1944,16.3
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1945,16.5
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1946,15.2
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1947,16.8
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1948,16.1
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1949,15.3
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1950,15.7
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1951,15.5
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1952,16.6
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1953,15.9
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1954,16.9
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1955,17.9
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1956,15.8
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1957,16.4
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1958,17.7
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1959,17.5
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1960,16.5
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1961,16.9
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1962,16.8
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1963,17.2
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1964,17.2
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1965,17.3
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1966,16.5
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1967,16.9
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1968,17.4
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1969,17.2
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1970,17.1
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1971,17.3
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1972,17.4
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1973,18.8
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1974,15.8
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1975,16.8
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1976,15.4
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1977,16.0
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1978,16.3
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1979,17.3
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1980,18.0
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1981,17.3
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1982,16.2
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1983,17.9
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1984,16.9
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1985,17.4
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1986,18.0
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1987,17.7
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1988,18.5
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1989,17.8
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1990,18.6
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1991,16.9
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1992,17.6
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1993,18.1
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1994,16.7
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1995,16.5
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1996,17.9
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1997,17.8
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1998,19.4
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,1999,17.9
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,2000,17.5
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,2001,16.5
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,2002,17.3
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,2003,18.2
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,2004,17.9
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,2005,19.0
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,2006,17.7
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,2007,18.1
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,2008,18.5
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,2009,17.5
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,2010,18.1
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,2011,16.3
037010,-19.92,138.12,CAMOOWEAL TOWNSHIP,2012,16.8
053115,-29.49,149.85,MOREE AERO,1910,10.5
053115,-29.49,149.85,MOREE AERO,1911,10.6
053115,-29.49,149.85,MOREE AERO,1912,11.4
053115,-29.49,149.85,MOREE AERO,1913,11.6
053115,-29.49,149.85,MOREE AERO,1914,12.2
053115,-29.49,149.85,MOREE AERO,1915,12.1
053115,-29.49,149.85,MOREE AERO,1916,11.5
053115,-29.49,149.85,MOREE AERO,1917,10.6
053115,-29.49,149.85,MOREE AERO,1918,11.3
053115,-29.49,149.85,MOREE AERO,1919,12.6
053115,-29.49,149.85,MOREE AERO,1920,11.8
053115,-29.49,149.85,MOREE AERO,1921,12.4
053115,-29.49,149.85,MOREE AERO,1922,11.4
053115,-29.49,149.85,MOREE AERO,1923,11.1
053115,-29.49,149.85,MOREE AERO,1924,11.1
053115,-29.49,149.85,MOREE AERO,1925,9.0
053115,-29.49,149.85,MOREE AERO,1926,12.0
053115,-29.49,149.85,MOREE AERO,1927,11.3
053115,-29.49,149.85,MOREE AERO,1928,11.5
053115,-29.49,149.85,MOREE AERO,1929,10.9
053115,-29.49,149.85,MOREE AERO,1930,12.2
053115,-29.49,149.85,MOREE AERO,1931,10.9
053115,-29.49,149.85,MOREE AERO,1932,12.3
053115,-29.49,149.85,MOREE AERO,1933,11.4
053115,-29.49,149.85,MOREE AERO,1934,10.4
053115,-29.49,149.85,MOREE AERO,1935,10.1
053115,-29.49,149.85,MOREE AERO,1936,10.9
053115,-29.49,149.85,MOREE AERO,1937,11.1
053115,-29.49,149.85,MOREE AERO,1938,12.8
053115,-29.49,149.85,MOREE AERO,1939,11.2
053115,-29.49,149.85,MOREE AERO,1940,11.9
053115,-29.49,149.85,MOREE AERO,1941,10.5
053115,-29.49,149.85,MOREE AERO,1942,11.2
053115,-29.49,149.85,MOREE AERO,1943,10.5
053115,-29.49,149.85,MOREE AERO,1944,11.1
053115,-29.49,149.85,MOREE AERO,1945,11.5
053115,-29.49,149.85,MOREE AERO,1946,11.5
053115,-29.49,149.85,MOREE AERO,1947,11.6
053115,-29.49,149.85,MOREE AERO,1948,11.0
053115,-29.49,149.85,MOREE AERO,1949,10.9
053115,-29.49,149.85,MOREE AERO,1950,12.0
053115,-29.49,149.85,MOREE AERO,1951,10.8
053115,-29.49,149.85,MOREE AERO,1952,11.4
053115,-29.49,149.85,MOREE AERO,1953,10.9
053115,-29.49,149.85,MOREE AERO,1954,10.8
053115,-29.49,149.85,MOREE AERO,1955,10.9
053115,-29.49,149.85,MOREE AERO,1956,11.0
053115,-29.49,149.85,MOREE AERO,1957,11.3
053115,-29.49,149.85,MOREE AERO,1958,12.2
053115,-29.49,149.85,MOREE AERO,1959,11.3
053115,-29.49,149.85,MOREE AERO,1960,10.5
053115,-29.49,149.85,MOREE AERO,1961,11.2
053115,-29.49,149.85,MOREE AERO,1962,10.7
053115,-29.49,149.85,MOREE AERO,1963,11.8
053115,-29.49,149.85,MOREE AERO,1964,10.4
053115,-29.49,149.85,MOREE AERO,1965,11.6
053115,-29.49,149.85,MOREE AERO,1966,11.1
053115,-29.49,149.85,MOREE AERO,1967,11.5
053115,-29.49,149.85,MOREE AERO,1968,11.3
053115,-29.49,149.85,MOREE AERO,1969,12.0
053115,-29.49,149.85,MOREE AERO,1970,10.3
053115,-29.49,149.85,MOREE AERO,1971,10.2
053115,-29.49,149.85,MOREE AERO,1972,10.7
053115,-29.49,149.85,MOREE AERO,1973,12.8
053115,-29.49,149.85,MOREE AERO,1974,11.0
053115,-29.49,149.85,MOREE AERO,1975,11.6
053115,-29.49,149.85,MOREE AERO,1976,10.6
053115,-29.49,149.85,MOREE AERO,1977,11.6
053115,-29.49,149.85,MOREE AERO,1978,11.3
053115,-29.49,149.85,MOREE AERO,1979,12.1
053115,-29.49,149.85,MOREE AERO,1980,12.2
053115,-29.49,149.85,MOREE AERO,1981,12.4
053115,-29.49,149.85,MOREE AERO,1982,11.8
053115,-29.49,149.85,MOREE AERO,1983,12.3
053115,-29.49,149.85,MOREE AERO,1984,11.0
053115,-29.49,149.85,MOREE AERO,1985,11.2
053115,-29.49,149.85,MOREE AERO,1986,11.2
053115,-29.49,149.85,MOREE AERO,1987,12.1
053115,-29.49,149.85,MOREE AERO,1988,12.2
053115,-29.49,149.85,MOREE AERO,1989,11.8
053115,-29.49,149.85,MOREE AERO,1990,12.3
053115,-29.49,149.85,MOREE AERO,1991,12.3
053115,-29.49,149.85,MOREE AERO,1992,11.2
053115,-29.49,149.85,MOREE AERO,1993,12.4
053115,-29.49,149.85,MOREE AERO,1994,11.1
053115,-29.49,149.85,MOREE AERO,1995,11.8
053115,-29.49,149.85,MOREE AERO,1996,10.8
053115,-29.49,149.85,MOREE AERO,1997,11.1
053115,-29.49,149.85,MOREE AERO,1998,13.2
053115,-29.49,149.85,MOREE AERO,1999,12.1
053115,-29.49,149.85,MOREE AERO,2000,12.3
053115,-29.49,149.85,MOREE AERO,2001,11.9
053115,-29.49,149.85,MOREE AERO,2002,12.1
053115,-29.49,149.85,MOREE AERO,2003,12.1
053115,-29.49,149.85,MOREE AERO,2004,11.8
053115,-29.49,149.85,MOREE AERO,2005,12.8
053115,-29.49,149.85,MOREE AERO,2006,12.4
053115,-29.49,149.85,MOREE AERO,2007,13.0
053115,-29.49,149.85,MOREE AERO,2008,11.7
053115,-29.49,149.85,MOREE AERO,2009,12.9
053115,-29.49,149.85,MOREE AERO,2010,12.9
053115,-29.49,149.85,MOREE AERO,2011,12.5
053115,-29.49,149.85,MOREE AERO,2012,11.9
091293,-41.06,146.79,LOW HEAD,1910,9.7
091293,-41.06,146.79,LOW HEAD,1911,9.2
091293,-41.06,146.79,LOW HEAD,1912,9.0
091293,-41.06,146.79,LOW HEAD,1913,8.7
091293,-41.06,146.79,LOW HEAD,1914,9.3
091293,-41.06,146.79,LOW HEAD,1915,9.2
091293,-41.06,146.79,LOW HEAD,1916,9.4
091293,-41.06,146.79,LOW HEAD,1917,9.5
091293,-41.06,146.79,LOW HEAD,1918,9.5
091293,-41.06,146.79,LOW HEAD,1919,10.0
091293,-41.06,146.79,LOW HEAD,1920,9.6
091293,-41.06,146.79,LOW HEAD,1921,10.2
091293,-41.06,146.79,LOW HEAD,1922,9.8
091293,-41.06,146.79,LOW HEAD,1923,9.4
091293,-41.06,146.79,LOW HEAD,1924,9.1
091293,-41.06,146.79,LOW HEAD,1925,9.0
091293,-41.06,146.79,LOW HEAD,1926,9.8
091293,-41.06,146.79,LOW HEAD,1927,9.1
091293,-41.06,146.79,LOW HEAD,1928,10.1
091293,-41.06,146.79,LOW HEAD,1929,9.4
091293,-41.06,146.79,LOW HEAD,1930,9.7
091293,-41.06,146.79,LOW HEAD,1931,9.3
091293,-41.06,146.79,LOW HEAD,1932,9.6
091293,-41.06,146.79,LOW HEAD,1933,9.1
091293,-41.06,146.79,LOW HEAD,1934,9.7
091293,-41.06,146.79,LOW HEAD,1935,9.7
091293,-41.06,146.79,LOW HEAD,1936,9.5
091293,-41.06,146.79,LOW HEAD,1937,9.4
091293,-41.06,146.79,LOW HEAD,1938,8.9
091293,-41.06,146.79,LOW HEAD,1939,9.7
091293,-41.06,146.79,LOW HEAD,1940,9.3
091293,-41.06,146.79,LOW HEAD,1941,9.1
091293,-41.06,146.79,LOW HEAD,1942,9.6
091293,-41.06,146.79,LOW HEAD,1943,8.6
091293,-41.06,146.79,LOW HEAD,1944,8.8
091293,-41.06,146.79,LOW HEAD,1945,8.9
091293,-41.06,146.79,LOW HEAD,1946,8.8
091293,-41.06,146.79,LOW HEAD,1947,9.6
091293,-41.06,146.79,LOW HEAD,1948,9.0
091293,-41.06,146.79,LOW HEAD,1949,8.7
091293,-41.06,146.79,LOW HEAD,1950,9.2
091293,-41.06,146.79,LOW HEAD,1951,9.7
091293,-41.06,146.79,LOW HEAD,1952,9.3
091293,-41.06,146.79,LOW HEAD,1953,9.6
091293,-41.06,146.79,LOW HEAD,1954,9.7
091293,-41.06,146.79,LOW HEAD,1955,9.7
091293,-41.06,146.79,LOW HEAD,1956,9.8
091293,-41.06,146.79,LOW HEAD,1957,9.5
091293,-41.06,146.79,LOW HEAD,1958,9.6
091293,-41.06,146.79,LOW HEAD,1959,10.3
091293,-41.06,146.79,LOW HEAD,1960,9.6
091293,-41.06,146.79,LOW HEAD,1961,10.4
091293,-41.06,146.79,LOW HEAD,1962,10.0
091293,-41.06,146.79,LOW HEAD,1963,9.5
091293,-41.06,146.79,LOW HEAD,1964,9.7
091293,-41.06,146.79,LOW HEAD,1965,9.4
091293,-41.06,146.79,LOW HEAD,1966,9.3
091293,-41.06,146.79,LOW HEAD,1967,9.5
091293,-41.06,146.79,LOW HEAD,1968,9.9
091293,-41.06,146.79,LOW HEAD,1969,10.0
091293,-41.06,146.79,LOW HEAD,1970,9.9
091293,-41.06,146.79,LOW HEAD,1971,10.4
091293,-41.06,146.79,LOW HEAD,1972,10.1
091293,-41.06,146.79,LOW HEAD,1973,10.2
091293,-41.06,146.79,LOW HEAD,1974,10.3
091293,-41.06,146.79,LOW HEAD,1975,9.8
091293,-41.06,146.79,LOW HEAD,1976,9.8
091293,-41.06,146.79,LOW HEAD,1977,9.4
091293,-41.06,146.79,LOW HEAD,1978,9.6
091293,-41.06,146.79,LOW HEAD,1979,9.6
091293,-41.06,146.79,LOW HEAD,1980,10.0
091293,-41.06,146.79,LOW HEAD,1981,10.3
091293,-41.06,146.79,LOW HEAD,1982,9.5
091293,-41.06,146.79,LOW HEAD,1983,9.7
091293,-41.06,146.79,LOW HEAD,1984,9.8
091293,-41.06,146.79,LOW HEAD,1985,9.9
091293,-41.06,146.79,LOW HEAD,1986,9.9
091293,-41.06,146.79,LOW HEAD,1987,9.9
091293,-41.06,146.79,LOW HEAD,1988,11.0
091293,-41.06,146.79,LOW HEAD,1989,10.3
091293,-41.06,146.79,LOW HEAD,1990,10.2
091293,-41.06,146.79,LOW HEAD,1991,9.8
091293,-41.06,146.79,LOW HEAD,1992,9.8
091293,-41.06,146.79,LOW HEAD,1993,10.4
091293,-41.06,146.79,LOW HEAD,1994,9.7
091293,-41.06,146.79,LOW HEAD,1995,9.6
091293,-41.06,146.79,LOW HEAD,1996,9.8
091293,-41.06,146.79,LOW HEAD,1997,9.8
091293,-41.06,146.79,LOW HEAD,1998,10.0
091293,-41.06,146.79,LOW HEAD,1999,10.6
091293,-41.06,146.79,LOW HEAD,2000,10.6
091293,-41.06,146.79,LOW HEAD,2001,10.5
091293,-41.06,146.79,LOW HEAD,2002,10.4
091293,-41.06,146.79,LOW HEAD,2003,10.4
091293,-41.06,146.79,LOW HEAD,2004,10.1
091293,-41.06,146.79,LOW HEAD,2005,10.8
091293,-41.06,146.79,LOW HEAD,2006,9.9
091293,-41.06,146.79,LOW HEAD,2007,10.8
091293,-41.06,146.79,LOW HEAD,2008,10.4
091293,-41.06,146.79,LOW HEAD,2009,10.9
091293,-41.06,146.79,LOW HEAD,2010,10.8
091293,-41.06,146.79,LOW HEAD,2011,10.6
091293,-41.06,146.79,LOW HEAD,2012,10.6
010092,-31.48,118.28,MERREDIN,1913,9.8
010092,-31.48,118.28,MERREDIN,1914,10.7
010092,-31.48,118.28,MERREDIN,1915,12.3
010092,-31.48,118.28,MERREDIN,1916,10.4
010092,-31.48,118.28,MERREDIN,1917,10.3
010092,-31.48,118.28,MERREDIN,1918,11.9
010092,-31.48,118.28,MERREDIN,1919,10.7
010092,-31.48,118.28,MERREDIN,1920,11.0
010092,-31.48,118.28,MERREDIN,1921,11.6
010092,-31.48,118.28,MERREDIN,1922,10.7
010092,-31.48,118.28,MERREDIN,1923,11.5
010092,-31.48,118.28,MERREDIN,1924,10.7
010092,-31.48,118.28,MERREDIN,1925,10.9
010092,-31.48,118.28,MERREDIN,1926,10.8
010092,-31.48,118.28,MERREDIN,1927,10.8
010092,-31.48,118.28,MERREDIN,1928,10.6
010092,-31.48,118.28,MERREDIN,1929,10.4
010092,-31.48,118.28,MERREDIN,1930,11.6
010092,-31.48,118.28,MERREDIN,1931,10.2
010092,-31.48,118.28,MERREDIN,1932,10.8
010092,-31.48,118.28,MERREDIN,1933,10.7
010092,-31.48,118.28,MERREDIN,1934,10.8
010092,-31.48,118.28,MERREDIN,1935,10.5
010092,-31.48,118.28,MERREDIN,1936,11.2
010092,-31.48,118.28,MERREDIN,1937,10.8
010092,-31.48,118.28,MERREDIN,1938,11.2
010092,-31.48,118.28,MERREDIN,1939,10.9
010092,-31.48,118.28,MERREDIN,1940,10.8
010092,-31.48,118.28,MERREDIN,1941,11.0
010092,-31.48,118.28,MERREDIN,1942,10.3
010092,-31.48,118.28,MERREDIN,1943,10.2
010092,-31.48,118.28,MERREDIN,1944,10.3
010092,-31.48,118.28,MERREDIN,1945,11.4
010092,-31.48,118.28,MERREDIN,1946,10.6
010092,-31.48,118.28,MERREDIN,1947,10.3
010092,-31.48,118.28,MERREDIN,1948,10.9
010092,-31.48,118.28,MERREDIN,1949,10.9
010092,-31.48,118.28,MERREDIN,1950,10.2
010092,-31.48,118.28,MERREDIN,1951,10.6
010092,-31.48,118.28,MERREDIN,1952,10.0
010092,-31.48,118.28,MERREDIN,1953,10.3
010092,-31.48,118.28,MERREDIN,1954,10.2
010092,-31.48,118.28,MERREDIN,1955,10.7
010092,-31.48,118.28,MERREDIN,1956,10.0
010092,-31.48,118.28,MERREDIN,1957,11.1
010092,-31.48,118.28,MERREDIN,1958,11.0
010092,-31.48,118.28,MERREDIN,1959,11.6
010092,-31.48,118.28,MERREDIN,1960,9.5
010092,-31.48,118.28,MERREDIN,1961,10.8
010092,-31.48,118.28,MERREDIN,1962,10.8
010092,-31.48,118.28,MERREDIN,1963,11.8
010092,-31.48,118.28,MERREDIN,1964,10.0
010092,-31.48,118.28,MERREDIN,1965,11.4
010092,-31.48,118.28,MERREDIN,1966,10.4
010092,-31.48,118.28,MERREDIN,1967,11.4
010092,-31.48,118.28,MERREDIN,1968,9.9
010092,-31.48,118.28,MERREDIN,1969,11.0
010092,-31.48,118.28,MERREDIN,1970,11.1
010092,-31.48,118.28,MERREDIN,1971,10.4
010092,-31.48,118.28,MERREDIN,1972,11.5
010092,-31.48,118.28,MERREDIN,1973,10.7
010092,-31.48,118.28,MERREDIN,1974,10.8
010092,-31.48,118.28,MERREDIN,1975,11.1
010092,-31.48,118.28,MERREDIN,1976,11.7
010092,-31.48,118.28,MERREDIN,1977,12.1
010092,-31.48,118.28,MERREDIN,1978,12.6
010092,-31.48,118.28,MERREDIN,1979,11.5
010092,-31.48,118.28,MERREDIN,1980,11.7
010092,-31.48,118.28,MERREDIN,1981,11.2
010092,-31.48,118.28,MERREDIN,1982,11.4
010092,-31.48,118.28,MERREDIN,1983,11.9
010092,-31.48,118.28,MERREDIN,1984,10.9
010092,-31.48,118.28,MERREDIN,1985,11.9
010092,-31.48,118.28,MERREDIN,1986,10.6
010092,-31.48,118.28,MERREDIN,1987,11.4
010092,-31.48,118.28,MERREDIN,1988,11.7
010092,-31.48,118.28,MERREDIN,1989,11.1
010092,-31.48,118.28,MERREDIN,1990,10.9
010092,-31.48,118.28,MERREDIN,1991,12.0
010092,-31.48,118.28,MERREDIN,1992,11.7
010092,-31.48,118.28,MERREDIN,1993,11.1
010092,-31.48,118.28,MERREDIN,1994,11.2
010092,-31.48,118.28,MERREDIN,1995,11.5
010092,-31.48,118.28,MERREDIN,1996,11.6
010092,-31.48,118.28,MERREDIN,1997,11.6
010092,-31.48,118.28,MERREDIN,1998,11.9
010092,-31.48,118.28,MERREDIN,1999,11.9
010092,-31.48,118.28,MERREDIN,2000,11.2
010092,-31.48,118.28,MERREDIN,2001,10.7
010092,-31.48,118.28,MERREDIN,2002,11.4
010092,-31.48,118.28,MERREDIN,2003,11.9
010092,-31.48,118.28,MERREDIN,2004,11.4
010092,-31.48,118.28,MERREDIN,2005,11.0
010092,-31.48,118.28,MERREDIN,2006,11.3
010092,-31.48,118.28,MERREDIN,2007,11.0
010092,-31.48,118.28,MERREDIN,2008,11.5
010092,-31.48,118.28,MERREDIN,2009,11.6
010092,-31.48,118.28,MERREDIN,2010,11.4
010092,-31.48,118.28,MERREDIN,2011,12.5
010092,-31.48,118.28,MERREDIN,2012,11.9
010917,-32.67,116.67,WANDERING,1910,7.2
010917,-32.67,116.67,WANDERING,1911,6.4
010917,-32.67,116.67,WANDERING,1912,7.4
010917,-32.67,116.67,WANDERING,1913,6.9
010917,-32.67,116.67,WANDERING,1914,7.0
010917,-32.67,116.67,WANDERING,1915,8.2
010917,-32.67,116.67,WANDERING,1916,6.6
010917,-32.67,116.67,WANDERING,1917,6.8
010917,-32.67,116.67,WANDERING,1918,7.9
010917,-32.67,116.67,WANDERING,1919,6.6
010917,-32.67,116.67,WANDERING,1920,7.2
010917,-32.67,116.67,WANDERING,1921,8.1
010917,-32.67,116.67,WANDERING,1922,6.7
010917,-32.67,116.67,WANDERING,1923,7.6
010917,-32.67,116.67,WANDERING,1924,6.4
010917,-32.67,116.67,WANDERING,1925,6.7
010917,-32.67,116.67,WANDERING,1926,7.4
010917,-32.67,116.67,WANDERING,1927,6.7
010917,-32.67,116.67,WANDERING,1928,7.0
010917,-32.67,116.67,WANDERING,1929,6.2
010917,-32.67,116.67,WANDERING,1930,7.6
010917,-32.67,116.67,WANDERING,1931,6.4
010917,-32.67,116.67,WANDERING,1932,7.1
010917,-32.67,116.67,WANDERING,1933,7.2
010917,-32.67,116.67,WANDERING,1934,7.3
010917,-32.67,116.67,WANDERING,1935,6.7
010917,-32.67,116.67,WANDERING,1936,7.3
010917,-32.67,116.67,WANDERING,1937,6.6
